treatment,score
primary_concept_guitar,0.835994398041833
primary_concept_kitchen_spoon,0.5153042739864976
primary_concept_spatula,0.5036442463431963
primary_concept_utensil,0.4658909139864968
color_goldenrod,0.27235721515692035
color_yellow,0.2516316919519128
color_cornstalk,0.24630744209357142
color_white,0.13629608607920513
color_darkgoldenrod,0.13115474007920608
color_gold,0.10195488191292978
color_blue,0.08782809596434782
color_silver,0.0841515696387326
color_grey,0.01041411253354757
color_bollywood,0.007902468447024469
primary_concept_spoon,-0.45754513674805325
primary_concept_teaspoon,-0.4330102965135016
color_olive,-0.39342420357980684
primary_concept_fork,-0.3186078887342495
primary_concept_knife,-0.31790193217995155
primary_concept_butter_knife,-0.2910025818382857
primary_concept_cake_lifter,-0.25499927601350286
color_black,-0.22033820205799795
color_red,-0.19309562393639199
color_green,-0.1653384871052016
primary_concept_background,-0.08009919736286902
