treatment,score
color_plum,0.7925613128014996
color_yellow,0.788721652801499
color_olive,0.7838922528014993
primary_concept_wire,0.616358042942236
primary_concept_spoon,0.6119417343002761
primary_concept_teaspoon,0.5986591153499554
primary_concept_string,0.5721222129422371
color_green,0.33999996380339004
primary_concept_background,0.016361593953692743
primary_concept_spatula,-0.3729989552340566
primary_concept_pasta_server,-0.3692067735035851
primary_concept_knife,-0.3439622722723524
primary_concept_fork,-0.32120312269164186
primary_concept_bulb,-0.23836095326648987
color_azure,-0.2089011077821024
color_bollywood,-0.20004260952090147
color_gray,-0.19135346007797083
color_steel,-0.1891355676779713
color_grey,-0.18774776033590107
color_gold,-0.1751187649846207
color_white,-0.16576750733129642
color_purple,-0.15890644853930114
color_red,-0.15648050364970123
color_silver,-0.15371903702533718
color_black,-0.15146924302810127
color_blue,-0.1283771516765918
color_aqua,-0.1265146916765918
