primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_spatula,-0.04662556824165634,color_black,-0.0038526915147872776,-0.05047825975644362,0.07632377846178574
primary_concept_shadow,-0.0247279487465195,color_green,0.005279232727298742,-0.019448716019220755,-0.2714437663690183
primary_concept_background,0.030512502281298332,color_blue,0.016289901606490558,0.04680240388778889,0.3480569426635951
primary_concept_head_of_fork,0.21922923473152564,color_silver,0.007568666618110485,0.22679790134963612,0.03337185473529792
primary_concept_handle_of_fork,0.21922923473152547,color_silver,0.0075686666181103215,0.2267979013496358,0.033371854735297246
primary_concept_spoon,-0.000607177368555277,color_blue,0.008152470148137574,0.007545292779582297,1.0804710150145942
primary_concept_left_of_background,-0.02199241696475725,color_yellow,-0.003948672360990865,-0.025941089325748116,0.15221690621417222
primary_concept_label,0.06318172232346403,color_yellow,-0.003149305649211576,0.06003241667425245,-0.052460084462371714
primary_concept_middle_of_background,-0.03258486221346678,color_cornstalk,-0.030269186726215248,-0.06285404893968202,0.4815789473684204
primary_concept_head_of_spatula,-0.009934311194908202,color_blue,-0.006784765592832947,-0.01671907678774115,0.4058098230524133
primary_concept_tail_of_spatula,-0.027282033358583764,color_yellow,-0.0039983158713173764,-0.03128034922990114,0.1278219703345049
primary_concept_head_of_knife,-0.010311379518311731,color_goldenrod,-0.014012096110567382,-0.024323475628879113,0.5760729397541734
primary_concept_bottom_of_knife,-0.010311379518310964,color_goldenrod,-0.014012096110567482,-0.024323475628878446,0.5760729397541933
primary_concept_background_of_knife,-0.010462168597892597,color_black,-0.00034639424348629306,-0.010808562841378891,0.03204813152033283
primary_concept_butter_knife,-0.1374341383988627,color_steel,0.026220577624903454,-0.11121356077395925,-0.23576780963066712
primary_concept_knife,-0.08666549437284368,color_silver,-0.018933330794373777,-0.10559882516721746,0.17929489996117418
primary_concept_head_of_spoon,-0.07110666792346286,color_white,-0.0074359929925153665,-0.07854266091597822,0.09467457437519328
primary_concept_copyright_of_spoon,-0.03898697515954206,color_white,-0.003699310257338856,-0.042686285416880916,0.08666273537767026
primary_concept_middle_of_spatula,0.04167533848036736,color_khaki,0.06382868101806757,0.10550401949843494,0.6049881447314376
primary_concept_top_of_knife,0.005636332786247549,color_bollywood,0.005235781217681297,0.010872114003928846,0.48157894736840023
primary_concept_middle_of_knife,-0.11637655308096816,color_silver,0.006715502430604576,-0.10966105065036358,-0.06123872050082634
primary_concept_border_of_spoon,0.21659140144313907,color_grey,0.014459781614361749,0.23105118305750083,0.06258259067543141
primary_concept_bottom_of_background,0.16886235557657076,color_black,0.0009509075820506774,0.16981326315862144,0.00559972504127926
primary_concept_top_of_spoon,0.05716874449357289,color_aquamarine,0.00011977995860213504,0.05728852445217503,0.0020908194048902136
primary_concept_background_of_photo,-0.051850402160174884,color_green,0.00502468614095416,-0.046825716019220726,-0.10730612509783424
primary_concept_handle_of_spoon,-0.0586997087988629,color_beige,-0.003118903020040369,-0.061818611818903274,0.05045249202905348
primary_concept_bottom_of_fork,-0.11199805094150782,color_silver,0.006726633291143705,-0.10527141765036412,-0.06389800233796356
primary_concept_bottom_of_spatula,-0.03159045271375284,color_brown,-0.029345445921912353,-0.06093589863566519,0.4815789473684195
primary_concept_top_of_spatula,-0.11696738010312817,color_silver,0.0067140004527644175,-0.11025337965036375,-0.06089609655555141
primary_concept_backgroud,-0.046639705006562074,color_green,0.0050735889873411546,-0.04156611601922092,-0.1220606944607246
primary_concept_tablespoon,0.11409607083678669,color_silver,0.007204112762849297,0.12130018359963599,0.05939078201750485
primary_concept_fork,-0.028644877713752813,color_darkgoldenrod,-0.026609201124958147,-0.05525407883871096,0.4815789473684206
