primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_spatula,-0.0163673285964877,color_black,0.03665142654640862,0.02028409794992092,1.8069044350355994
primary_concept_shadow,0.16281666217563132,color_green,0.007026159918282455,0.16984282209391377,0.04136860087261959
primary_concept_background,0.0421239279620774,color_blue,-0.059686424960667096,-0.017562496998589694,3.3985158810538185
primary_concept_head_of_fork,-0.1966550954071262,color_silver,0.012157383235596432,-0.18449771217152977,-0.06589449317557697
primary_concept_handle_of_fork,-0.19665509540712664,color_silver,0.012157383235596207,-0.18449771217153044,-0.06589449317557551
primary_concept_spoon,-0.008959482399997089,color_blue,-0.027298045928363067,-0.036257528328360156,0.7528931834829706
primary_concept_left_of_background,0.08814435615047053,color_yellow,0.01396476500370838,0.10210912115417892,0.1367631495194478
primary_concept_label,0.07650370467787787,color_yellow,0.013855516476299071,0.09035922115417694,0.15333815740463128
primary_concept_middle_of_background,0.13545251019217727,color_cornstalk,0.12582644347801178,0.26127895367018905,0.48157894736841983
primary_concept_head_of_spatula,0.08149196793317609,color_blue,0.023647604575370233,0.10513957250854633,0.22491630897061166
primary_concept_tail_of_spatula,0.1801686402334746,color_yellow,0.014828420920703874,0.19499706115417847,0.07604433027315974
primary_concept_head_of_knife,0.0877078232743459,color_goldenrod,0.119185841931854,0.2068936652061999,0.5760729397541864
primary_concept_bottom_of_knife,0.0877078232743473,color_goldenrod,0.11918584193185393,0.20689366520620123,0.5760729397541823
primary_concept_background_of_knife,0.058545238534657894,color_black,0.014114673122111213,0.0726599116567691,0.19425667882430284
primary_concept_butter_knife,0.08760849936817477,color_steel,-0.21629566558464824,-0.12868716621647347,1.6807866078953244
primary_concept_knife,0.09450868352322268,color_silver,-0.03720196423407991,0.05730671928914277,-0.6491728142100804
primary_concept_head_of_spoon,-0.068198311534997,color_white,0.07440163206009487,0.006203320525097866,11.993839711985716
primary_concept_copyright_of_spoon,0.011927452230185244,color_white,0.0220881663847999,0.034015618614985144,0.6493536582359622
primary_concept_middle_of_spatula,-0.12043768516657613,color_khaki,-0.1327532740102693,-0.2531909591768454,0.5243207515855476
primary_concept_top_of_knife,0.0969504601921782,color_bollywood,0.09006057977242823,0.18701103996460644,0.48157894736841755
primary_concept_middle_of_knife,0.08263814600530159,color_silver,0.012867391823167793,0.09550553782846938,0.1347292745084373
primary_concept_border_of_spoon,-0.00550806626198215,color_grey,-0.007291427257863067,-0.012799493519845218,0.5696652954711009
primary_concept_bottom_of_background,-0.4918926444254274,color_black,0.010132596082196335,-0.48176004834323105,-0.021032454054756622
primary_concept_top_of_spoon,0.23017301786963346,color_aquamarine,0.00307257175658955,0.233245589626223,0.013173118349261647
primary_concept_background_of_photo,0.14395624879701974,color_green,0.006849153296892058,0.1508054020939118,0.04541716146631704
primary_concept_handle_of_spoon,-0.0348389606318255,color_beige,-0.08782841625880629,-0.12266737689063179,0.715988378369847
primary_concept_bottom_of_fork,-0.44860845920990167,color_silver,0.011516877038372075,-0.4370915821715296,-0.026348887757468777
primary_concept_bottom_of_spatula,0.1123487101921768,color_brown,0.10436453789425564,0.21671324808643244,0.4815789473684211
primary_concept_top_of_spatula,0.09586846240138842,color_silver,0.012901025427081646,0.10876948782847007,0.11860886434830525
primary_concept_backgroud,0.18100421045179962,color_green,0.007196851642112565,0.18820106209391219,0.03824022862592211
primary_concept_tablespoon,-0.2533858114203627,color_silver,0.012206949248832644,-0.24117886217153006,-0.050613677910756855
primary_concept_fork,0.13029281019217837,color_darkgoldenrod,0.12103342266582857,0.2513262328580069,0.4815789473684168
