primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_spatula,0.7502104216825912,color_black,0.006634075138391318,0.7568444968209825,0.00876544014821645
primary_concept_background,-0.11757719194518945,color_green,0.13045310225836332,0.012875910313173866,10.131563445645583
primary_concept_knife,-0.1893495527091979,color_white,-0.0022290771579694577,-0.19157862986716737,0.011635312140581687
primary_concept_spoon,-0.19280999684931782,color_gold,0.0012989536529104955,-0.19151104319640733,-0.006782656661623069
primary_concept_string,-0.19054156476812303,color_black,-0.006873236380795753,-0.1974148011489188,0.034816216113456276
primary_concept_fork,-0.18382967784289372,color_gold,-0.0032488004271903994,-0.18707847827008411,0.017365976339085487
primary_concept_middle_of_background,0.5029546956926726,color_green,0.014731525145152174,0.5176862208378248,0.028456475278230572
primary_concept_wire,-0.2031807339062549,color_black,-0.006903874942662716,-0.2100846088489176,0.03286235474597589
primary_concept_bulb,-0.17685467801345714,color_yellow,-0.007627753354878115,-0.18448243136833525,0.04134677377299219
primary_concept_middle_of_fork,-0.12184305539487128,color_azure,-0.11101256158199174,-0.23285561697686302,0.4767441860465069
primary_concept_pasta_server,0.7335875671054122,color_red,0.01590417718331111,0.7494917442887233,0.021219949791981187
primary_concept_handle_of_spatula,0.7831270396622096,color_purple,-0.025033686929715266,0.7580933527324943,-0.033021905335910276
primary_concept_head_of_spatula,0.7301430341265085,color_black,0.009685297054339967,0.7398283311808485,0.013091276240910043
primary_concept_top_of_spatula,0.7168501657664614,color_grey,0.01875348019388552,0.735603645960347,0.025494001147047654
primary_concept_top_of_fork,-0.2005515274795182,color_white,-0.010980748990226663,-0.21153227646974487,0.05191051301240651
primary_concept_top-left_of_knife,-0.196730389699074,color_white,-0.010947946770669641,-0.20767833646974365,0.052715882439980113
primary_concept_teaspoon,-0.22324619392670883,color_blue,0.023763941225614704,-0.19948225270109413,-0.11912809738128831
primary_concept_edge_of_knife,-0.11074544914487049,color_steel,-0.10090140922088105,-0.21164685836575153,0.47674418604650926
primary_concept_spoon_light_reflection_of_spoon,-0.1967005964565323,color_white,-0.01094769101321239,-0.20764828746974467,0.05272227932439616
primary_concept_textura/line_of_background,-0.4841575404301401,color_green,0.009981755267966151,-0.47417578516217396,-0.021050748647049256
primary_concept_light_reflection_of_spoon,-0.18296088605787295,color_silver,-0.006183671417935009,-0.18914455747580797,0.03269283293401617
primary_concept_textures_of_background,-0.4848696015465666,color_green,0.009978328984390704,-0.4748912725621759,-0.021011817990578625
primary_concept_light_gradient_of_background,-0.48486960154656716,color_green,0.009978328984390473,-0.47489127256217667,-0.021011817990578104
