primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_hive,-0.5073160963567365,color_brown,0.025495631840482147,-0.4818204645162543,-0.0529152116153465
primary_concept_locust,-0.24216229548040477,color_white,-0.06483159414448128,-0.30699388962488605,0.2111820343515586
primary_concept_head_of_locust,-0.08605444460959932,color_blue,-0.021483508238659584,-0.1075379528482589,0.1997760573792382
primary_concept_bee,-0.054258780425926564,color_yellow,-0.05156971414732904,-0.1058284945732556,0.4872951689928079
primary_concept_head_of_bee,-0.0682771426055523,color_blue,-0.021292225042708623,-0.08956936764826093,0.23771771088440893
primary_concept_leaf,0.4736300252861224,color_brown,-0.14669213143192558,0.3269378938541968,-0.4486850077322187
primary_concept_ant,0.6342165763113484,color_azure,0.016372318358385592,0.650588894669734,0.02516538245968195
primary_concept_fingers,-0.5735604808292732,color_skin,0.10125100637422935,-0.4723094744550439,-0.21437428603576908
primary_concept_wire,-0.21530486818559222,color_black,-0.0026537904027476335,-0.21795865858833985,0.012175659457327948
primary_concept_window_shades,-0.22648708817399504,color_white,-0.0630947502508899,-0.28958183842488494,0.21788227671348298
primary_concept_ant_statue,-0.22614997788661123,color_silver,-0.06334282794630859,-0.2894928058329198,0.21880622478358505
primary_concept_handle_of_keyboard,0.6086993670495028,color_azure,0.022822690298760877,0.6315220573482636,0.03613918157442111
primary_concept_insect,0.21299573203987196,color_brown,-0.06819977457661455,0.1447959574632574,-0.4710060679278324
primary_concept_water_bottle,-0.1597061374104267,color_transplant,-0.14985988972791012,-0.3095660271383368,0.4840966921119601
primary_concept_middle_of_insect,-0.3665649729119797,color_azure,0.004785072260245192,-0.3617799006517345,-0.013226473476345821
primary_concept_wood,0.33206221290207355,color_bisque,0.3115898199981218,0.6436520329001953,0.4840966921119581
primary_concept_praying_mantis,-0.23297303992648818,color_black,-0.002752553601850928,-0.2357255935283391,0.011676939956543217
primary_concept_tree,-0.23297303992648766,color_black,-0.0027525536018510274,-0.2357255935283387,0.01167693995654366
primary_concept_string_of_tree,-0.3796803531654244,color_grey,-0.017814276048823706,-0.3974946292142481,0.04481639433478201
primary_concept_house_windows,-0.086405550461957,color_blue,-0.02148728612630169,-0.10789283658825868,0.19915396430164872
primary_concept_gravel_road,0.3169759629020738,color_gray,0.297433671724386,0.6144096346264598,0.48409669211195816
primary_concept_sweater,0.31697596290207286,color_maroon,0.29743367172438673,0.6144096346264596,0.4840966921119595
primary_concept_top_left_of_can,0.6159323760388024,color_silver,0.029961558128279196,0.6458939341670815,0.04638773727905712
primary_concept_bottom_right_of_grass,0.8802406098422451,color_green,-0.016309940266335636,0.8639306695759095,-0.018878760577329592
primary_concept_cups,-0.0777108557396871,color_yellow,-0.03037423166457288,-0.10808508740425998,0.2810214840366196
primary_concept_background,-0.1158999398708901,color_black,-0.05434119262821939,-0.1702411324991095,0.31920131069677676
primary_concept_infested_trash_can,0.7006365567587819,color_black,0.0024662246528784817,0.7031027814116604,0.0035076303466285525
primary_concept_bottom_of_glass_jar,-0.2413269600896482,color_white,-0.06473903733523613,-0.30606599742488433,0.2115198613368497
primary_concept_label,-0.3784172128950284,color_grey,-0.01779464037921822,-0.39621185327424663,0.04491193343198966
primary_concept_petri_dish,0.6371345235002133,color_white,0.03259622807490274,0.669730751575116,0.04867064562623238
primary_concept_copyright_of_petri_dish,0.9039697705897115,color_green,-0.01611325101380099,0.8878565195759105,-0.018148485322265328
primary_concept_bottom_of_petri_dish,0.7386750754886091,color_black,0.002678855923051908,0.7413539314116611,0.0036134642436587896
primary_concept_side_of_plant,0.26790581290207166,color_aquamarine,0.2513888084074943,0.5192946213095659,0.48409669211196094
primary_concept_top_of_can,-0.0604448796152203,color_blue,-0.04706190393303894,-0.10750678354825924,0.43775752915082883
primary_concept_middle_of_shoe,-0.37239620420960173,color_grey,-0.017701043064645587,-0.3900972472742473,0.045375975319819024
primary_concept_middle_of_flip_flop,-0.07218789680859516,color_red,-0.028307557839663926,-0.1004954546482591,0.2816799818334301
primary_concept_basket,-0.15257050259792823,color_cornstalk,-0.14316418307894238,-0.2957346856768706,0.4840966921119569
primary_concept_inside_of_basket,-0.9989460160690623,color_plum,0.03158558236432117,-0.9673604337047411,-0.03265130685917816
primary_concept_head_and_torso_of_mantis,-0.05940047533192422,color_green,-0.024098555492164938,-0.08349903082408916,0.28860880484869766
primary_concept_legs_of_mantis,-0.07186851698145011,color_yellow,-0.030300345066809835,-0.10216886204825995,0.296571229818507
primary_concept_leaves_of_tree,-0.059400475331924066,color_green,-0.02409855549216471,-0.08349903082408877,0.2886088048486963
primary_concept_branches_of_tree,-0.05940047533192514,color_green,-0.024098555492164823,-0.08349903082408996,0.2886088048486935
primary_concept_background_of_photo,-0.5014563894498103,color_brown,0.025530834083555845,-0.47592555536625447,-0.05364459587363043
primary_concept_cup,0.2061180629020732,color_diagram,0.1934104141411568,0.39952847704323,0.48409669211196
primary_concept_mantis,-0.06519955443557504,color_green,-0.024146623628515024,-0.08934617806409006,0.2702591666673654
primary_concept_side_of_leaf,0.8967405541155421,color_blue,-0.010908665763802438,0.8858318883517396,-0.012314600441964339
primary_concept_top_of_prunes,-0.2386257731582672,color_silver,-0.06472517067465142,-0.3033509438329186,0.2133672961647389
primary_concept_top_of_drinking_fountain,-0.22454559020668227,color_silver,-0.06316505862623753,-0.2877106488329198,0.21954369392465184
primary_concept_ground,-0.4877138305983585,color_brown,0.02561339263210285,-0.46210043796625566,-0.05542819380312563
primary_concept_handlebar_of_bicycle,-0.1505626701800802,color_black,-0.002291888408258539,-0.15285455858833874,0.014993915977546691
primary_concept_wheel_of_bicycle,-0.15056267018007982,color_black,-0.0022918884082585435,-0.15285455858833835,0.014993915977546759
primary_concept_bell_of_bicycle,-0.004416712770024589,color_blue,-0.020605088878235145,-0.025021801648259734,0.8234854215491005
primary_concept_backpack,-0.15969130778142673,color_lightgray,-0.14984597437936595,-0.3095372821607927,0.4840966921119594
primary_concept_bicycle_bidon,-0.040803719749016594,color_blue,-0.02099661189924564,-0.061800331648262236,0.33974917834985513
