primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_background,0.05618322301880393,color_blue,0.049074792874353824,0.10525801589315775,0.46623330734418594
primary_concept_fork,-0.00875238042699758,color_black,0.046462910997423085,0.037710530570425504,1.232093802304167
primary_concept_handle_of_knife,0.3026009993256886,color_beige,0.28002685728007815,0.5826278566057668,0.4806273062730631
primary_concept_spatula,-0.025287454529886455,color_blue,0.0006871221796888601,-0.024600332350197596,-0.02793141856408054
primary_concept_metal_drainer/spatula,-0.2514413317418206,color_silver,-0.013464490916916807,-0.2649058226587374,0.05082746306509962
primary_concept_spoon,0.6795604512643754,color_bronze,-0.004982547888629636,0.6745779033757457,-0.007386171209723592
primary_concept_tail_of_fork,-0.17104565251853077,color_black,-0.018168575506893145,-0.18921422802542393,0.0960211908823892
primary_concept_teaspoon,0.5155959769221742,color_silver,-0.011590514580912318,0.5040054623412619,-0.022996803501039016
primary_concept_head_of_knife,-0.16710681741594424,color_silver,-0.013258450242793245,-0.18036526765873748,0.07350888790783752
primary_concept_bottom_of_knife,-0.16710681741594408,color_silver,-0.013258450242793098,-0.18036526765873717,0.07350888790783683
primary_concept_middle_of_background,-0.19237657264732227,color_black,0.012162495236874694,-0.1802140774104476,-0.06748915185562299
primary_concept_butter_knife,-0.05010310067431196,color_lightbronze,-0.046365391565393314,-0.09646849223970527,0.4806273062730618
primary_concept_knife,0.3155356320913083,color_silver,0.000505005862734092,0.3160406379540424,0.0015979143252062675
primary_concept_background_of_knife,-0.1128585356743105,color_maroon,-0.10443924882116642,-0.21729778449547693,0.48062730627306666
primary_concept_background_of_fork,0.09397793299476265,color_olive,0.2861226393591253,0.38010057235388794,0.7527550868635219
primary_concept_head_of_teaspoon,0.07248604932568792,color_aqua,0.06707856429606318,0.1395646136217511,0.4806273062730638
primary_concept_bottom-right-corner_of_spatial,-0.17468344127287252,color_black,-0.01817539235255105,-0.19285883362542358,0.09424194894723807
primary_concept_handle_of_fork,-0.06956987843365908,color_red,-0.025231023936723,-0.09480090237038208,0.266147508155004
primary_concept_middle_of_knif,0.0855019286326583,color_blue,-0.023421669211465757,0.06208025942119255,-0.3772804661230237
primary_concept_head_of_fork,0.6154704212736295,color_gold,0.016668126584876677,0.6321385478585062,0.026367837622532652
primary_concept_bottom_of_scraper,-0.25871767065746426,color_silver,-0.013482268001273435,-0.2721999386587377,0.04953075326801015
primary_concept_top_of_scraper,-0.1700897358090941,color_black,-0.018166784216329245,-0.18825652002542334,0.09650015953697587
primary_concept_top_of_fork,-0.245793551047319,color_white,-0.013428462473486868,-0.25922201352080587,0.051802940232963904
primary_concept_light_reflections_of_fork,-0.3246718174686649,color_white,-0.014365693052142683,-0.3390375105208076,0.04237198718830559
primary_concept_light_gradient_of_background,-0.24285314653362838,color_green,-0.010187485373309605,-0.253040631906938,0.04026027478881853
primary_concept_bottom_of_utensil,-0.14094780743066207,color_silver,-0.01319454022807547,-0.15414234765873755,0.08559970980387191
primary_concept_textures_of_spatula,0.1695429731070776,color_darkgray,-0.0014586424115510899,0.16808433069552653,-0.00867803920517328
primary_concept_texture_of_spatula,0.04175580447367103,color_brown,0.004508705420357608,0.04626450989402864,0.09745494831102808
primary_concept_texture/line_of_background,0.21910698404297585,color_green,-0.006474948949912518,0.21263203509306333,-0.030451427260612948
primary_concept_light_gradients_of_background,0.21910698404297452,color_green,-0.006474948949912642,0.2126320350930619,-0.03045142726061374
