primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_spatula,-0.33831406467238245,color_black,-0.04522322171200859,-0.38353728638439105,0.11791088720037692
primary_concept_background,0.2758010289262556,color_green,-0.2608206231911791,0.014980405735076474,-17.410784981642397
primary_concept_knife,0.5070568400146072,color_white,0.01671514904109086,0.523771989055698,0.031913025878352895
primary_concept_spoon,-0.417121878591491,color_gold,-0.007022473397816554,-0.42414435198930756,0.016556800449846816
primary_concept_string,-0.39111324662230285,color_black,0.016299484359561633,-0.3748137622627412,-0.04348688869149857
primary_concept_fork,0.4743083809113527,color_gold,0.022016773557750852,0.4963251544691035,0.04435957629691607
primary_concept_middle_of_background,0.2936626639370532,color_green,-0.027890757713035987,0.2657719062240172,-0.10494246028219051
primary_concept_wire,-0.4226029266087385,color_black,0.01622315034599641,-0.4063797762627421,-0.03992115576024
primary_concept_bulb,0.46463367506627296,color_yellow,-0.03857845719616862,0.42605521787010436,-0.09054802189497047
primary_concept_middle_of_fork,0.39191553943259017,color_azure,0.35707860259413704,0.7489941420267272,0.47674418604651114
primary_concept_pasta_server,-0.38166421280521673,color_red,0.005232641797925746,-0.37643157100729097,-0.013900645431847684
primary_concept_handle_of_spatula,-0.45721468113772246,color_purple,0.06744197440199917,-0.3897727067357233,-0.17302898134354672
primary_concept_head_of_spatula,-0.3266834006575233,color_black,-0.04414318897814407,-0.3708265896356674,0.11903997774677975
primary_concept_top_of_spatula,-0.45580670991023337,color_grey,0.005685709209476284,-0.45012100070075706,-0.012631512861263221
primary_concept_top_of_fork,0.46209478321798625,color_white,0.027621417920310136,0.4897162011382964,0.056402908166213225
primary_concept_top-left_of_knife,0.46274662751820367,color_white,0.02762701362009362,0.4903736411382973,0.056338700334633465
primary_concept_teaspoon,-0.3629279947451203,color_blue,-0.04588171638972327,-0.40880971113484355,0.11223245226332074
primary_concept_edge_of_knife,0.3822265894325968,color_steel,0.34825089259413666,0.7304774820267335,0.47674418604650654
primary_concept_spoon_light_reflection_of_spoon,-0.4526095314361626,color_white,0.01976921957445945,-0.4328403118617032,-0.045673240298320254
primary_concept_textura/line_of_background,0.31191757802178693,color_green,-0.027802919027771624,0.28411465899401533,-0.09785809407446756
primary_concept_light_reflection_of_spoon,-0.4347636791727306,color_silver,0.017958964917163242,-0.41680471425556737,-0.043087240386037354
primary_concept_textures_of_background,0.31126494136774524,color_green,-0.027806059373728077,0.28345888199401714,-0.09809556567119661
primary_concept_light_gradient_of_background,0.3112649413677465,color_green,-0.027806059373727536,0.283458881994019,-0.09809556567119405
