,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,squeezenet_imageneta_bias,ants,1647,1757,"primary_concept_wood,primary_concept_ant,color_bisque,color_black","primary_concept_water_bottle,color_transplant",1.5878837823813652,-0.4438228665942515,0.0,2.0317066489756166,0.0
1,squeezenet_imageneta_bias,ants,1543,1577,"primary_concept_fingers,primary_concept_wire,primary_concept_window_shades,primary_concept_ant_statue,color_skin,color_black,color_white,color_silver","primary_concept_can,color_blue,color_yellow,color_red",-1.0923269056232008,-0.6573738514711622,0.0,0.43495305415203855,0.0
2,squeezenet_imageneta_bias,ants,1664,1759,"primary_concept_insect,color_brown","primary_concept_cup,primary_concept_background,color_diagram,color_plum",0.257156365090217,1.2145091664555647,0.0,0.9573528013653477,0.0
3,squeezenet_imageneta_bias,ants,1536,1759,"primary_concept_basket,color_cornstalk,color_plum","primary_concept_cup,primary_concept_background,color_diagram,color_plum",0.383858145395102,1.2145091664555647,0.5983304506932734,0.8306510210604627,0.17
4,squeezenet_imageneta_bias,ants,1649,1763,"primary_concept_leaf,color_orange","primary_concept_bee,color_darkgoldenrod,color_blue",-0.11026051803739462,-0.5427008727049318,0.0,0.4324403546675372,0.0
5,squeezenet_imageneta_bias,ants,1536,1664,"primary_concept_basket,color_cornstalk,color_plum","primary_concept_insect,color_brown",0.383858145395102,0.257156365090217,0.0,0.126701780304885,0.0
6,squeezenet_imageneta_bias,ants,1643,1766,"primary_concept_drinking_fountain,primary_concept_ground,color_silver,color_brown","primary_concept_insect,color_azure",-0.46995619011175893,-0.1489155724525543,0.0,0.32104061765920466,0.0
7,squeezenet_imageneta_bias,ants,1503,1759,"primary_concept_locust,color_white,color_blue","primary_concept_cup,primary_concept_background,color_diagram,color_plum",-0.5458043400130378,1.2145091664555647,0.0,1.7603135064686026,0.0
8,squeezenet_imageneta_bias,ants,1503,1536,"primary_concept_locust,color_white,color_blue","primary_concept_basket,color_cornstalk,color_plum",-0.5458043400130378,0.383858145395102,0.0,0.9296624854081398,0.0
9,squeezenet_imageneta_bias,ants,1688,1759,"primary_concept_gravel_road,primary_concept_sweater,primary_concept_can,primary_concept_grass,color_gray,color_maroon,color_silver,color_green","primary_concept_cup,primary_concept_background,color_diagram,color_plum",3.2891471260486687,1.2145091664555647,0.0,2.0746379595931037,0.0
