primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_spatula,-0.017384840570604892,color_blue,-0.004525247651686288,-0.02191008822229118,0.20653717163413018
primary_concept_shadow,-0.02021098349714697,color_green,0.0034155706967055133,-0.01679541280044146,-0.2033633074273552
primary_concept_background,0.006110183251223948,color_blue,0.009754715824537701,0.01586489907576165,0.6148615114382247
primary_concept_fork,0.14350152838816757,color_darkgoldenrod,-0.04606242699166253,0.09743910139650504,-0.472730416552412
primary_concept_spoon,0.029421210656124575,color_white,-0.010086963629474975,0.019334247026649598,-0.5217148418333274
primary_concept_label,0.06974694679883989,color_yellow,-0.0022802972114563547,0.06746664958738353,-0.03379888026754447
primary_concept_knife,-0.08177191902012663,color_goldenrod,0.02136078603983534,-0.0604111329802913,-0.3535902239543189
primary_concept_butter_knife,-0.08855255826183626,color_steel,0.00918054242500803,-0.07937201583682824,-0.11566472551083051
primary_concept_photo,-0.04743999613264867,color_green,0.003267583332206829,-0.04417241280044184,-0.07397339481926929
primary_concept_backgroud,-0.0422088270908372,color_green,0.0032960142903949584,-0.038912812800442245,-0.08470254533636538
primary_concept_tablespoon,0.15027148578432473,color_silver,0.0028841279038469563,0.15315561368817168,0.01883135612462176
