treatment,score
primary_concept_dog,0.8693463277829008
primary_concept_tree,0.1638984503515879
color_gold,0.12256593536630589
primary_concept_mantis,0.11260303627679313
primary_concept_storage_box,0.06034495222373032
color_yellow,0.03925613029632774
primary_concept_grasshopper,0.02535671880010476
primary_concept_insect,0.01713469278290236
color_red,0.015513215640365619
primary_concept_ant,-0.9951194026801286
primary_concept_wheel,-0.9943734655661587
primary_concept_camera,-0.964386978501028
primary_concept_bicycle,-0.9489320831916752
primary_concept_notebook,-0.9302082521916761
primary_concept_plastic_box,-0.9302082521916735
primary_concept_pipe,-0.9176263861916751
primary_concept_text,-0.9176263861916748
primary_concept_bee,-0.8959611961475644
primary_concept_bottle,-0.8740953931916766
primary_concept_wall,-0.8718577924274625
primary_concept_pile,-0.8260891986632498
primary_concept_trash_bag,-0.8259467266801283
primary_concept_branding_paper,-0.7924881606116334
primary_concept_bottle_cap,-0.7924881606116306
primary_concept_sign,-0.7643479078463511
primary_concept_water_background,-0.7344309346116336
primary_concept_seal,-0.709151399802801
primary_concept_furniture,-0.6801466398028021
primary_concept_animal,-0.6741706026632514
primary_concept_note,-0.6701093601916754
primary_concept_photo_of_kid,-0.6701093601916749
primary_concept_rope,-0.651234030191675
primary_concept_ants,-0.5559087165868827
primary_concept_background,-0.5389131280233728
color_beige,-0.4345691933192301
color_blue,-0.37661533441703093
primary_concept_leaf,-0.3587413853041165
color_chocolate,-0.31952364149150064
primary_concept_box,-0.30141782180411636
primary_concept_finger,-0.3005126468041155
color_silver,-0.280841887259793
color_pink,-0.2802310781134526
primary_concept_pen,-0.15739190609057951
primary_concept_praying_mantis,-0.15683741550102787
primary_concept_buildings,-0.15596930266325
color_light,-0.15040476979963358
color_green,-0.14383430708429856
color_white,-0.12908196899407648
primary_concept_pump,-0.12866822967168945
color_orange,-0.12302682094402656
primary_concept_glass,-0.09872446019167502
primary_concept_hand,-0.09872446019167386
color_brown,-0.08938657302852843
primary_concept_toiletpaper,-0.08578685019167553
color_dark,-0.045057662192780124
color_clear,-0.036190415274390875
color_black,-0.033601259810733974
primary_concept_window,-0.033565985997790426
color_grey,-0.013398103766478486
