treatment,score
color_grey,0.2164199384388972
color_khaki,0.08868780123849189
color_olive,0.08035912344434382
primary_concept_tablespoon,0.07908050235790648
primary_concept_fork,0.05505196100307659
color_bollywood,0.05060885325106054
color_green,0.049184919452444215
primary_concept_label,0.03736595391377402
primary_concept_spoon,0.031084650649228898
color_goldenrod,0.029716654451060545
primary_concept_background,0.0262424372625909
color_black,0.025032557530714816
color_steel,0.0002877931542859119
color_cornstalk,-0.11883017655508402
color_white,-0.11874054029065692
color_red,-0.1180719061556561
color_darkgoldenrod,-0.11653433208571429
color_golden,-0.11349091655565606
primary_concept_knife,-0.1015578368401821
color_yellow,-0.09555358778112946
primary_concept_butter_knife,-0.07213276910853843
color_blue,-0.06429796551566219
color_beige,-0.05939132517223096
color_brown,-0.038464667632936655
color_darkviolet,-0.03746245560865097
primary_concept_spatula,-0.03659355728721689
primary_concept_backgroud,-0.03407787655565589
primary_concept_photo,-0.029347889945454758
color_aquamarine,-0.02874779573073155
color_cyan,-0.021836960661508073
primary_concept_shadow,-0.012921689945454645
color_silver,-0.009775530957918707
