treatment,score
primary_concept_fork,0.44696401706558836
primary_concept_knife,0.4036211267434609
primary_concept_spikes_of_fork,0.3253661834101284
primary_concept_tail_of_fork,0.32536618341012774
primary_concept_head_of_knife,0.28935919341011995
primary_concept_bottom-left_of_background,0.24549556722375032
primary_concept_handle_of_knife,0.186626778534826
color_bollywood,0.14350594409460182
primary_concept_knife_handle,0.14350594409459955
primary_concept_background,0.13883584497224655
color_silver,0.12993825503221273
primary_concept_top_of_fork,0.12236941579294536
color_violet,0.11355750880048449
color_red,0.018963947109976953
primary_concept_background_of_photo,0.0008210617007016752
primary_concept_top-left_of_spoon,-0.5812284487542988
primary_concept_head_of_spoon,-0.5051676314100664
primary_concept_handle_of_spoon,-0.5028933097165397
primary_concept_spoon,-0.47921382304644233
primary_concept_spatula,-0.3328844484743503
primary_concept_paper,-0.31683676634047336
color_olivedrab,-0.2841362080347845
color_olive,-0.28324321968772487
color_gray,-0.2725319431290912
primary_concept_guitar,-0.25572098998014675
primary_concept_side_of_spatula,-0.24739743529493743
color_brown,-0.23018357416850316
primary_concept_head_of_spatula,-0.19549754980621967
primary_concept_shade_of_spatula,-0.19190974455999632
color_purple,-0.16735708858186854
color_blue,-0.1450452579651056
color_yellow,-0.11424193616413095
color_green,-0.07858911906275096
color_black,-0.035793588964787404
color_golden,-0.035773628395481316
color_gold,-0.024015549490788213
color_white,-0.002687584139502208
