treatment,score
primary_concept_top-left_of_spoon,0.9526944763403424
primary_concept_head_of_spoon,0.6922002118201178
primary_concept_handle_of_spoon,0.6894127092069469
primary_concept_spoon,0.4508935085592052
color_olive,0.4388032089228865
color_olivedrab,0.4382710936287689
primary_concept_background_of_photo,0.3805377954725862
color_golden,0.12610405970145544
primary_concept_handle_of_fork,0.05034434427342066
primary_concept_background,0.03877135847845392
primary_concept_guitar,0.021111003891509994
color_gray,0.019401013763200414
primary_concept_fork,-0.2929452997778051
primary_concept_paper,-0.2860721774718881
primary_concept_knife,-0.2665891935697408
primary_concept_tail_of_fork,-0.26187030856974136
primary_concept_spikes_of_fork,-0.261870308569739
color_black,-0.2491084512771855
primary_concept_shade_of_spatula,-0.20754381783422599
primary_concept_head_of_spatula,-0.17558479240211525
primary_concept_top_of_fork,-0.17505007032876385
primary_concept_side_of_spatula,-0.15225562913487045
color_brown,-0.1427772038857652
primary_concept_spatula,-0.1262782597924982
primary_concept_bottom-left_of_background,-0.12574142383628154
color_red,-0.1206595755264416
primary_concept_handle_of_knife,-0.11593471774412678
primary_concept_head_of_knife,-0.10641267079305308
color_purple,-0.10380111480771187
color_blue,-0.09147123798341569
color_violet,-0.08992434069329322
primary_concept_knife_handle,-0.08893802999154679
color_bollywood,-0.08893802999154643
color_white,-0.07652167023953232
color_gold,-0.06542811543438698
color_yellow,-0.038010518650038405
color_silver,-0.031629021607018915
color_green,-0.0032180618034031716
