treatment,score
primary_concept_bee,0.3981998823766869
color_pink,0.35521234323782935
primary_concept_camera,0.35093163939786604
color_clear,0.3380329536585369
primary_concept_bottom_of_furniture,0.24977911120725094
color_beige,0.12993331073782816
color_yellow,0.12145325386339012
color_blue,0.11967557738071388
primary_concept_ant,0.0756602581134978
color_white,0.06607204255967736
primary_concept_buildings,0.013235554482926792
primary_concept_background,0.00840401423999132
color_light,-0.30784461326217344
color_orange,-0.2977263117621726
color_green,-0.2863697239517084
primary_concept_clock,-0.2821595448361266
color_grey,-0.26120664734144045
color_silver,-0.2447311067621731
color_black,-0.24379179508044113
primary_concept_window,-0.14498504672442766
color_gold,-0.1339647034580049
primary_concept_bottle_cap,-0.1240131777134475
primary_concept_branding_paper,-0.124013177713447
color_chocolate,-0.11423556874089569
primary_concept_bottom_of_leaf,-0.11423556874089544
primary_concept_body_of_ants,-0.11119448403665141
primary_concept_ants,-0.08728714714640745
color_red,-0.08574771850759977
color_brown,-0.06825941716735603
color_dark,-0.06673056298068761
primary_concept_bottle,-0.05794325493290431
primary_concept_doormat,-0.03196337090731688
primary_concept_door,-0.03196337090731671
primary_concept_bottom-right-corner_of_pump,-0.021025310181706836
