treatment,score
primary_concept_bottom_of_glass_jar,0.7238983220212819
primary_concept_water_bottle,0.6999932264468585
primary_concept_backpack,0.6928656946094203
primary_concept_top_of_drinking_fountain,0.6588769268569301
primary_concept_bee,0.632281505497804
primary_concept_top_of_can,0.628123670477709
primary_concept_ground,0.5943445178805051
primary_concept_head_of_bee,0.585490158992594
primary_concept_middle_of_flip_flop,0.5832684189925976
primary_concept_bicycle_bidon,0.563618948992595
primary_concept_hive,0.5374810278805053
color_grey,0.4307885699854531
color_orange,0.3985739743664882
color_transplant,0.3623252858396073
color_lightgray,0.35863598583960726
primary_concept_label,0.3524902913521688
primary_concept_middle_of_shoe,0.30498785559583785
shape_circle,0.26617422339248226
primary_concept_background,0.25700405882006694
color_red,0.24625225354560082
primary_concept_fingers,0.16986806558800405
shape_rectangle,0.10374104395733641
color_yellow,0.09081818010010911
color_brown,0.08278087007189211
color_darkgoldenrod,0.08217928918078082
color_blue,0.07427326327055983
color_silver,0.05679180268174627
shape_leaf_blade,0.018175622178332296
color_diagram,0.0146904190706581
color_white,0.009591826720290741
color_skin,-0.9097997460383184
primary_concept_string_of_tree,-0.6334383124041616
primary_concept_cups,-0.3623725968263244
primary_concept_house_windows,-0.35515774900740416
primary_concept_side_of_leaf,-0.3550725565641014
primary_concept_head_of_locust,-0.3514191770074054
primary_concept_bell_of_bicycle,-0.33532013600740507
primary_concept_insect,-0.29586573896542623
primary_concept_ant_statue,-0.27573188714306984
primary_concept_middle_of_insect,-0.27319465214831673
primary_concept_window_shades,-0.2690500519787168
primary_concept_top_of_prunes,-0.26579326649334956
primary_concept_locust,-0.263140273978717
primary_concept_wood,-0.26244622520745053
primary_concept_handle_of_keyboard,-0.26236997270665063
primary_concept_ant,-0.25719015355504904
primary_concept_basket,-0.2531669925337617
primary_concept_top_left_of_can,-0.24663970005669827
primary_concept_petri_dish,-0.24351686811726586
primary_concept_sweater,-0.2394106398600414
primary_concept_gravel_road,-0.23941063986004066
color_plum,-0.2350585216826912
primary_concept_side_of_plant,-0.22359626535350763
primary_concept_legs_of_mantis,-0.2157462513871181
primary_concept_leaf,-0.20824012371957354
primary_concept_infested_trash_can,-0.20466043956661437
primary_concept_wire,-0.20351084040599554
primary_concept_tree,-0.20133963440599514
primary_concept_praying_mantis,-0.20133963440599345
primary_concept_background_of_photo,-0.18891660045782277
primary_concept_bottom_of_petri_dish,-0.1873052724059918
primary_concept_wheel_of_bicycle,-0.1815020214059946
primary_concept_handlebar_of_bicycle,-0.1815020214059935
shape_square,-0.16225051699573084
primary_concept_mantis,-0.15554764989120173
primary_concept_copyright_of_petri_dish,-0.15389621545146098
primary_concept_bottom_right_of_grass,-0.15193594689120038
shape_splotches,-0.13773770116295206
color_bisque,-0.13584546246039225
color_gray,-0.12392195416039278
color_maroon,-0.12392195416039242
shape_circus,-0.1176003592794091
color_green,-0.11126337107809348
shape_crescent,-0.11091563700284507
shape_opening_of_the_can,-0.1036692668713784
shape_round,-0.08266246404710414
color_black,-0.08177170625910934
color_cornstalk,-0.08042297896172623
primary_concept_inside_of_basket,-0.07017610740711755
shape_long,-0.06403135366875096
shape_oval,-0.03674575647665207
primary_concept_head_and_torso_of_mantis,-0.03296936945146173
primary_concept_branches_of_tree,-0.03008245968071227
primary_concept_leaves_of_tree,-0.030082459680712104
color_aquamarine,-0.02109121915976586
color_azure,-0.007553205580742628
primary_concept_cup,-0.005389054085100431
