treatment,score
primary_concept_top-left_of_spoon,0.8309920006582014
primary_concept_head_of_spoon,0.6809147097553532
color_olive,0.6732317561661403
color_olivedrab,0.6724093961661392
primary_concept_handle_of_spoon,0.6669986214108804
primary_concept_spoon,0.5266556903839501
shape_rectangle,0.3094046613161833
primary_concept_background_of_photo,0.2802054368600285
color_golden,0.15390872615884765
color_blue,0.1361088468043885
color_silver,0.10062652917707171
shape_fork,0.046111261465140385
color_gray,0.04611126146513955
color_gold,0.02003859082630971
primary_concept_background,0.017010004722513017
shape_oval,-0.5698056199635412
shape_round,-0.45606950517525235
shape_straight,-0.43893590575131053
primary_concept_shade_of_spatula,-0.43769601223991494
shape_trapezoidal,-0.43447624692778236
primary_concept_knife,-0.4252511566007902
primary_concept_fork,-0.4170724257504019
primary_concept_tail_of_fork,-0.4093676980184663
primary_concept_spikes_of_fork,-0.40936769801846534
primary_concept_top_of_fork,-0.36771764450788147
primary_concept_side_of_spatula,-0.35007657062447645
primary_concept_knife_handle,-0.308687303108715
color_white,-0.3086159781243365
primary_concept_bottom-left_of_background,-0.3062524104160133
primary_concept_spatula,-0.3007278323636998
primary_concept_head_of_spatula,-0.30057455373875763
primary_concept_paper,-0.2933440964299427
primary_concept_head_of_knife,-0.2564593068680229
color_brown,-0.2514207615345582
primary_concept_guitar,-0.21853295900492034
shape_square,-0.210791652688695
shape_circle,-0.1890974264460673
shape_rectangular,-0.18909742644606647
color_purple,-0.1843977433448814
primary_concept_handle_of_fork,-0.16428941334107397
color_black,-0.16333431261215767
color_bollywood,-0.16259654849488184
shape_long,-0.1381501447169592
primary_concept_handle_of_knife,-0.12385740549687785
shape_triangle,-0.12070355703541524
color_red,-0.08729149131328118
color_violet,-0.08397621668369898
shape_semicircle,-0.08397621668369754
color_yellow,-0.0777601980372955
color_green,-0.062467342872551845
shape_cylinder,-0.05750983381745084
