treatment,score
primary_concept_border_of_spoon,0.2713777484771096
primary_concept_handle_of_fork,0.20032111424058327
primary_concept_head_of_fork,0.2003211142405822
color_olive,0.15862934222129887
primary_concept_bottom_of_background,0.1464779665841761
color_grey,0.1314393722420517
primary_concept_top_of_spoon,0.1308005253232763
primary_concept_tablespoon,0.10349469029707985
color_khaki,0.09741623031222074
primary_concept_middle_of_spatula,0.09276273712877227
color_green,0.08746792914415505
shape_rectangular,0.07742908106112055
color_steel,0.07179563245939993
color_silver,0.06934294180232728
primary_concept_label,0.05252344515881391
primary_concept_copyright_of_spoon,0.0308286427588068
primary_concept_background,0.030297922159793864
shape_flat,0.025137403935928546
primary_concept_spoon,0.011267861722571534
primary_concept_top_of_knife,0.0067177846501474126
color_black,0.0040273364923041205
color_bollywood,0.003499908256581058
primary_concept_butter_knife,-0.1290211535473318
primary_concept_top_of_spatula,-0.12805887295291998
primary_concept_middle_of_knife,-0.1274665439529201
primary_concept_knife,-0.12622293139334867
color_white,-0.11783171820430105
primary_concept_bottom_of_fork,-0.11701503819684475
primary_concept_spatula,-0.06941057895318292
primary_concept_head_of_spoon,-0.06938986811676212
primary_concept_middle_of_background,-0.06576143531689199
primary_concept_bottom_of_spatula,-0.06473595352598258
shape_square,-0.06320848988909462
primary_concept_backgroud,-0.0594264758144408
primary_concept_fork,-0.05908216574921721
primary_concept_background_of_photo,-0.05883454470465456
shape_oval,-0.05740718630040954
primary_concept_handle_of_spoon,-0.05316273659245735
color_golden,-0.05248130137430036
color_blue,-0.04463602227769719
primary_concept_bottom_of_knife,-0.041065686312520305
color_aquamarine,-0.04084066182469563
shape_round,-0.0408406618246954
color_red,-0.039801687378700955
primary_concept_tail_of_spatula,-0.03741498727354022
primary_concept_shadow,-0.03730907581444055
color_darkviolet,-0.03615488743840083
color_yellow,-0.03567999567739748
color_beige,-0.034439419309584045
color_brown,-0.03372687724341866
shape_cylinder,-0.03366157442607753
primary_concept_left_of_background,-0.03345006084118608
color_darkgoldenrod,-0.03078130224341888
primary_concept_head_of_spatula,-0.03071155867249279
shape_linear,-0.028897267448588962
primary_concept_background_of_knife,-0.027226882334141007
shape_spatula,-0.02380834741923006
shape_line,-0.02379905664698479
color_cornstalk,-0.017732731045640437
shape_rectangle,-0.017732731045640368
primary_concept_head_of_knife,-0.01708655261387547
color_goldenrod,-0.01552453215205539
shape_parallelogram,-0.008752270588870237
color_cyan,-0.0032360592256390486
shape_long,-0.0032360592256389237
