treatment,score
color_beige,0.7245888847777806
primary_concept_camera,0.7176954379546515
primary_concept_bee,0.691089734700365
primary_concept_middle_of_bicycle,0.6853629405112542
primary_concept_seal,0.6581001705810228
primary_concept_top_of_bee,0.6176550631239714
primary_concept_bottom_of_furniture,0.5247113305810225
primary_concept_sign,0.44473345836054023
primary_concept_head_of_bottle,0.41643162368473047
primary_concept_top_of_finger,0.404958064450309
primary_concept_photo_of_kid,0.39077007100058875
primary_concept_note,0.38892882297320475
primary_concept_water_background,0.38484132141341315
color_clear,0.3639346317600339
primary_concept_bottle,0.3350762570821268
shape_tubular,0.288988737085309
shape_triangle,0.2217640188332935
color_pink,0.21081940919196784
shape_circle,0.18506466213773032
color_blue,0.1768910794999548
primary_concept_rope,0.16251725124324473
primary_concept_ant,0.15085755466605755
shape_square,0.09571864890721699
primary_concept_insect,0.07931266939699327
primary_concept_background,0.06999577374873289
color_green,0.06499721153829358
color_white,0.062299873092883484
color_red,0.02865608512124701
primary_concept_pipe,0.01710862124324619
primary_concept_text,0.017108621243245692
primary_concept_legs_of_dog,-0.9290084752772629
color_gold,-0.2681949223929434
color_black,-0.25834950584878114
primary_concept_bottom_of_leaf,-0.25798239047320937
primary_concept_glass_of_window,-0.22699770702679417
primary_concept_toiletpaper_of_toiletpaper,-0.2243067847567553
primary_concept_grasshopper,-0.2185881432562862
primary_concept_hand,-0.21840111972778903
primary_concept_reflection_of_glass,-0.21840111972778886
primary_concept_plastic_box,-0.2044903787567548
primary_concept_middle_of_notebook,-0.2044903787567547
primary_concept_clock,-0.19230299391776734
primary_concept_tree,-0.1701242448442475
primary_concept_top_of_box,-0.16902166606611344
primary_concept_tail_of_ants,-0.16788445210826305
primary_concept_branding_paper,-0.1657273185865876
primary_concept_bottle_cap,-0.1657273185865868
primary_concept_top-left_of_tree,-0.1656751175418294
color_grey,-0.15457993400304085
color_yellow,-0.14167505653658782
primary_concept_doormat,-0.13968054348013834
primary_concept_body_of_ants,-0.13838847373872562
primary_concept_onesie_of_storage_box,-0.13208914947541123
primary_concept_mantis,-0.13053652925935194
color_brown,-0.12476517530776748
primary_concept_bottom-right-corner_of_pump,-0.12167140996076709
color_orange,-0.11255935464914354
primary_concept_head_of_grasshopper,-0.11249072202822202
primary_concept_scales_of_animal,-0.11165422163780772
primary_concept_window,-0.10653919801330416
color_light,-0.1056238261060066
primary_concept_door,-0.10291849846007681
primary_concept_pen,-0.10288328928524273
shape_hand,-0.09181698310100886
shape_man,-0.09181698310100839
primary_concept_top-left_of_pump,-0.0915657884561816
primary_concept_ants,-0.0827487394189767
primary_concept_praying_mantis,-0.08246337620416877
color_dark,-0.0739971605455384
shape_irregular,-0.0693435969829519
color_chocolate,-0.06934359698295162
primary_concept_middle_of_wheel,-0.06385953569575986
shape_tree,-0.06244401887875298
shape_plant,-0.060038540089523834
shape_pen,-0.05775551525313899
primary_concept_outercircle_of_wheel,-0.05556661687603073
primary_concept_buildings,-0.054236867544716905
shape_mantis,-0.05345845029098359
color_silver,-0.045431667919570706
shape_god,-0.04543166791957026
shape_trapezoidal,-0.04027652996308151
primary_concept_trash_bag,-0.039422715333944036
primary_concept_wall,-0.029146848475234743
shape_line,-0.028524110705159866
primary_concept_pile,-0.021433600123864582
shape_oval,-0.019389524546301495
shape_rectangular,-0.016625994007676947
shape_round,-0.008748123602410063
shape_sphere,-0.006361248028278366
