primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_spoon,0.642541915845755,color_silver,-0.0018748395226904197,0.6406670763230646,-0.0029263865617233744
color_black,-0.29939442293001856,color_silver,0.03216543649643616,-0.2672289864335824,-0.12036656998072558
color_blue,-0.04419971530159776,color_silver,0.029277088744233556,-0.014922626557364205,-1.961925980770827
color_bollywood,-0.07128595211169483,color_silver,0.009659864307720735,-0.0616260878039741,-0.1567495950488974
color_brown,-0.1622115404780345,color_silver,0.027276283516245503,-0.13493525696178899,-0.20214348814683483
color_gold,-0.06122872799703215,color_silver,0.02927708874423339,-0.03195163925279876,-0.9162937936484403
color_golden,0.04906628780968861,color_silver,0.020824707474977753,0.06989099528466636,0.2979598071276367
color_gray,-0.02400463554846215,color_silver,0.018619738448215562,-0.005384897100246588,-3.457770520324876
color_green,0.05158671967802628,color_silver,0.02334899785892411,0.07493571753695039,0.3115870325444051
color_olive,0.5100225982657772,color_silver,0.008150009338996362,0.5181726076047736,0.015728367766620014
color_olivedrab,0.5094844362069528,color_silver,0.0081500093389961,0.517634445545949,0.015744719867705648
color_purple,-0.07594519719113882,color_silver,0.007142704813951597,-0.06880249237718722,-0.1038146230923445
color_red,-0.07565281390437478,color_silver,0.007142704813951632,-0.06851010909042315,-0.10425767684188511
color_violet,-0.11171957258716472,color_silver,0.008150009338996199,-0.10356956324816852,-0.07869116257126169
color_white,-0.04013745790888926,color_silver,0.012453946855095295,-0.027683511053793963,-0.4498687623435868
color_yellow,-0.01735997576468852,color_silver,0.010334682789417531,-0.00702529297527099,-1.4710678723002135
