primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_backgroud,0.2316515474538543,primary_concept_spoon,-0.09716401408480281,0.1344875333690515,-0.7224759920175795
primary_concept_butter_knife,0.23130652394308118,primary_concept_background,-0.07789651704990266,0.15341000689317852,-0.5077668571134546
primary_concept_fork,0.0827706690954613,primary_concept_background,-0.07789651704990266,0.004874152045558633,-15.98155254940859
primary_concept_knife,0.3545419434518656,primary_concept_background,-0.10807693684385786,0.24646500660800777,-0.438508242331333
primary_concept_label,0.1258945693415195,primary_concept_background,-0.11417786193345397,0.011716707408065519,-9.744876095041555
primary_concept_photo,0.18743776059125258,primary_concept_background,-0.13317015240943406,0.05426760818181853,-2.453952861958831
primary_concept_shadow,0.19886021259125222,primary_concept_background,-0.13317015240943378,0.06569006018181844,-2.027249663660566
color_black,0.024424438633696546,color_silver,-0.014255616770755444,0.010168821862941102,-1.4018946307544353
color_blue,0.11156570458115833,color_silver,-0.015613657326165823,0.09595204725499251,-0.1627235454880138
color_bollywood,-0.0038513313954462933,color_silver,-0.015251597014605163,-0.019102928410051456,0.7983905235482208
color_brown,0.03357741257202435,color_silver,-0.01138202454336563,0.022195388028658725,-0.5128103427914457
color_cornstalk,0.14203621677357464,color_silver,-0.003200924517791808,0.13883529225578284,-0.0230555535684298
color_darkgoldenrod,0.2364529406832513,color_silver,-0.01796616644515636,0.21848677423809493,-0.08222999542104005
color_darkviolet,-0.008683337427974721,color_silver,-0.011382024543365735,-0.020065361971340456,0.5672474067312011
color_golden,0.08723032398800894,color_silver,-0.01826776811950896,0.06896255586849998,-0.26489401225706494
color_goldenrod,0.0144741956045537,color_silver,-0.015251597014605258,-0.0007774014100515592,19.618689672293925
color_red,0.1397627653450045,color_silver,-0.0032009245177918224,0.13656184082721268,-0.023439377342912723
color_silver,0.22099009125426974,color_green,-0.18700004662829886,0.03399004462597088,-5.501612271653716
color_white,0.14153732727372417,color_silver,-0.018267768119509385,0.12326955915421478,-0.14819366796514402
color_yellow,0.10494093420353864,color_silver,-0.011561633961889554,0.09337930024164909,-0.12381367103812187
color_cyan,-0.1781744088565461,color_silver,-0.011382024543365711,-0.1895564333999118,0.06004557238821211
color_grey,-0.10552333276010312,color_silver,-0.02236618954246833,-0.12788952230257145,0.17488680182534874
color_khaki,-0.28967673199940425,color_silver,-0.011382024543365649,-0.3010587565427699,0.03780665500008023
color_olive,-0.009562736940711677,color_silver,-0.0032009245177918163,-0.012763661458503495,0.25078419137004565
color_steel,-0.2807837616209284,color_silver,-0.017480594379070638,-0.298264355999999,0.058607721732162645
