primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_animal,-0.011672690316056406,color_white,-3.814963765948855e-17,-0.011672690316056444,3.2682814866604974e-15
primary_concept_ant,0.10592765746221701,color_white,0.00011319587535833786,0.10604085333757535,0.0010674742025885522
primary_concept_ants,-0.08025945087885378,color_white,6.568355753175572e-05,-0.08019376732132202,-0.00081906062934509
primary_concept_background,0.03273678522989648,color_white,0.0012608880744022742,0.03399767330429876,0.03708748134369666
primary_concept_bee,0.5045171821797335,color_white,-0.002448618247316777,0.5020685639324167,-0.0048770594759770395
primary_concept_bicycle,0.6401194802586955,color_white,0.003319609680479649,0.6434390899391751,0.005159166939629756
primary_concept_bottle,0.17611171742528697,color_white,0.002124584709008833,0.1782363021342958,0.011920044814484656
primary_concept_bottle_cap,-0.12067284687603708,color_white,0.00011770393449656228,-0.12055514294154052,-0.0009763493420901931
primary_concept_box,-0.0660370125121771,color_white,-0.0067970260449304685,-0.07283403855710757,0.09332210844797614
primary_concept_branding_paper,-0.12067284687603641,color_white,0.00011770393449655633,-0.12055514294153985,-0.0009763493420901492
primary_concept_buildings,0.020936388403456168,color_white,1.669046647602624e-17,0.020936388403456185,7.971989320407799e-16
primary_concept_camera,0.3509316393978652,color_white,-1.0133497503301646e-17,0.3509316393978652,-2.887598713153617e-17
primary_concept_clock,-0.25436953488250275,color_white,0.0009257180858527683,-0.25344381679664996,-0.003652557389456915
primary_concept_dog,-0.24930337256621274,color_white,-0.020145402494613128,-0.2694487750608259,0.0747652405918916
color_black,-0.22246873186733293,color_white,-0.020216631482565164,-0.2426853633498981,0.08330387627628492
color_blue,0.1671649590132197,color_white,-0.02019422950700851,0.1469707295062112,-0.13740307049476183
color_brown,-0.002421304477718815,color_white,-0.02021523593310582,-0.022636540410824635,0.8930355772668793
color_chocolate,-0.28957076056621217,color_white,-0.02014540249461311,-0.3097161630608253,0.06504472448425866
color_clear,0.24507756477556805,color_white,-0.011131028190202202,0.23394653658536585,-0.047579367289075254
color_dark,-0.24424267116816498,color_white,-0.020167050868179517,-0.2644097220363445,0.07627197182033817
color_gold,-0.19529868500513,color_white,-0.011012521804651672,-0.20631120680978168,0.0533782045819992
color_green,-0.23873133081064984,color_white,-0.020191273318156663,-0.2589226041288065,0.07798188723651214
color_grey,-0.2253165031749521,color_white,-0.020145402494613232,-0.24546190566956533,0.08207140101703793
color_light,-0.25883766406621167,color_white,-0.020145402494613232,-0.2789830665608249,0.07221012638134816
color_orange,-0.2440362333872585,color_white,-0.020150957752623974,-0.2641871911398825,0.07627530186334582
color_pink,0.40421929243378796,color_white,-0.02014540249461301,0.38407388993917496,-0.052451892779807024
color_red,-0.03674076931163889,color_white,-0.020145402494613218,-0.056886171806252106,0.3541353171597869
color_silver,-0.066037012512177,color_white,-0.006797026044930425,-0.07283403855710743,0.09332210844797573
color_yellow,-0.1456338524524375,color_white,-0.02016397310146142,-0.16579782555389894,0.12161783807536335
