treatment,score
primary_concept_spatula,0.48486235048395687
color_blue,0.4737395209429813
primary_concept_guitar_keychain,0.397474272458366
color_gold,0.3001570972772465
primary_concept_fish_knife,0.22228580267122378
color_red,0.1664952909429826
color_aquamarine,0.16430680769758943
shape_rectangle,0.15770341648445324
color_grey,0.13386696904232637
shape_rectangular,0.0959919246945059
shape_long,0.08558640030148157
shape_triangular,0.070040552253684
primary_concept_tablespoon,0.06748633267122295
primary_concept_background,0.06504963125505225
color_silver,0.05646777993783941
shape_spatula,0.04004924998218862
shape_teaspoon,0.034639603390371476
shape_oval,0.01845265921455791
primary_concept_fork,0.0022558990593074535
shape_round,0.0009361939110791861
primary_concept_teaspoon,-0.3428032316308999
color_lightbronze,-0.2867136066244949
primary_concept_knife,-0.2790207823287766
color_black,-0.21616811359610152
primary_concept_spoon,-0.16588241900000034
shape_square,-0.16278048975641038
color_bronze,-0.16065113972275386
color_golden,-0.10036091030033506
color_brown,-0.07791172809975128
shape_cylindrical,-0.04944609248580295
primary_concept_butter_knife,-0.04329315811665507
color_green,-0.03576781719035016
color_yellow,-0.00025960585958184623
