treatment,score
primary_concept_spatial,0.5108196713355715
color_aqua,0.4486190362382796
color_red,0.41854096946666586
primary_concept_scraper,0.398468090342868
color_white,0.370862894804137
primary_concept_metal_drainer/spatula,0.3196586410419891
shape_line,0.27359354317116785
primary_concept_utensil,0.23491126766524006
color_green,0.23062087228779027
color_silver,0.21661766126822768
shape_straight,0.19132812698984503
shape_curve,0.19132812698984447
color_black,0.16495323416656754
primary_concept_knif,0.1498539092084758
primary_concept_background,0.14396293278891453
color_golden,0.11322714873827938
color_gold,0.11020975229355384
color_blue,0.09707423305102097
shape_ellipse,0.0946006033477943
color_palegoldenrod,0.07677987418091908
primary_concept_fork,0.062180567285998856
shape_linear,0.05060765090126912
primary_concept_spatula,0.04142444890174096
color_bronze,0.0398749483773016
shape_flower floral,0.039874948377300656
shape_fork,0.03789068858331035
color_gray,0.03602904444091337
shape_spoon,0.03602904444091293
primary_concept_spoon,-0.5906657163349031
color_beige,-0.5188421235733395
shape_rectangular,-0.4973314138432412
color_yellow,-0.4883551247372961
primary_concept_butter_knife,-0.4160766086860047
primary_concept_knife,-0.40362242130984477
color_grey,-0.40060972285798124
shape_square,-0.38410668018934474
shape_fork shape,-0.36759303379913333
shape_long,-0.35437744026716395
shape_rectangle,-0.3414917101059023
primary_concept_teaspoon,-0.2977097576536624
shape_rectangle with curved edges,-0.2640499415290012
color_lightbronze,-0.22115783704931852
shape_spoon and long,-0.16602413872977867
color_darkgray,-0.11982444861360236
color_olive,-0.10778625794767993
color_maroon,-0.03682980914626344
color_brown,-0.032729419155774264
