treatment,score
color_bollywood,0.9697254135137892
primary_concept_spatula,0.7761301485193313
primary_concept_pasta_server,0.6769099308962877
shape_rectangle,0.3071236253490205
color_red,0.2695710229729562
color_green,0.2288583011924754
shape_handle,0.132749493521935
shape_scalene triangle,0.12778179844423238
primary_concept_background,0.07854861885156031
shape_spatula-shaped,0.07310322840065908
shape_flat,0.03303388536817431
color_azure,0.0024195158617702495
color_white,-0.23460671174724837
primary_concept_wire,-0.19999179858029717
primary_concept_string,-0.18732199088029722
shape_middle part,-0.1774239445656356
primary_concept_bulb,-0.1718159969196773
color_silver,-0.14627843536272334
primary_concept_teaspoon,-0.13891383878466831
primary_concept_knife,-0.1349513126795932
primary_concept_fork,-0.10298857712730061
color_gold,-0.09574360793621331
color_aqua,-0.09529130801514499
color_blue,-0.09516573451514598
color_yellow,-0.0900575568258477
shape_long,-0.07233293113240546
color_grey,-0.06734261652892776
shape_square,-0.06185141265624927
primary_concept_spoon,-0.05204313623757023
shape_spoon,-0.045286758147592254
color_gray,-0.042985849975139045
shape_knife,-0.04298584997513896
shape_edge,-0.03531040264159335
color_steel,-0.035310402641592714
color_plum,-0.026471848786211116
color_olive,-0.02643133178620971
color_black,-0.024350142186210677
color_purple,-0.02282439697938643
shape_bowl and neck,-0.010036072561076637
