,predicted_class_1,predicted_class_2,gt,classname,modelname,kw,correct,correct_2,total,accuracy,accuracy_2
0,DINNER_FORK_KNIFE,FISH_SLICE,bk_obj_color,FISH_SLICE,squeezenet_utensil_both_bias,background_color_color_bollywood,0,1,2,0.0,0.5
1,DINNER_FORK_KNIFE,TEA_SPOON,bk_obj_color,FISH_SLICE,squeezenet_utensil_both_bias,spatula,5,9,10,0.5,0.9
2,FISH_SLICE,DINNER_FORK_KNIFE,bk_obj_color,FISH_SLICE,squeezenet_utensil_both_bias,pasta_server,2,9,9,0.2222222222222222,1.0
3,DINNER_FORK_KNIFE,FISH_SLICE,bk_obj_color,FISH_SLICE,squeezenet_utensil_both_bias,background_color_color_green,5,7,7,0.7142857142857143,1.0
4,FISH_SLICE,DINNER_FORK_KNIFE,bk_obj_color,FISH_SLICE,squeezenet_utensil_both_bias,background,7,9,9,0.7777777777777778,1.0
