,predicted_class_1,predicted_class_2,gt,classname,modelname,kw,correct,correct_2,total,accuracy,accuracy_2
0,mantis,bees,bk_obj_color,bees,inception_imageneta_bias,background_color_color_beige,0,4,5,0.0,0.8
1,bees,ants,bk_obj_color,bees,inception_imageneta_bias,camera,2,4,6,0.3333333333333333,0.6666666666666666
2,bees,mantis,bk_obj_color,bees,inception_imageneta_bias,bicycle,7,8,8,0.875,1.0
3,bees,ants,bk_obj_color,bees,inception_imageneta_bias,bee,8,8,9,0.8888888888888888,0.8888888888888888
4,mantis,ants,bk_obj_color,bees,inception_imageneta_bias,seal,2,3,10,0.2,0.3
