treatment,score
color_purple,0.7265341322029246
color_black,0.48077593075367575
primary_concept_background,0.34443308635606584
color_gold,0.2944894684362894
shape_rectangle,0.24014941639919032
color_blue,0.2393407974099451
color_silver,0.21014981953618558
color_aqua,0.191474412162417
shape_scalene triangle,0.1772733039932033
color_steel,0.15132655075395518
shape_edge,0.15132655075395487
shape_spatula-shaped,0.13433740244954334
primary_concept_top-left_of_knife,0.12935847778884269
color_gray,0.11717128668082447
shape_middle part,0.10093222140597247
primary_concept_fork,0.08084937177527021
primary_concept_middle_of_fork,0.08018069959949181
color_azure,0.08018069959947821
shape_long,0.07883705986433345
primary_concept_edge_of_knife,0.07543379022416496
primary_concept_top_of_fork,0.07257887304964816
color_white,0.06657826422416041
primary_concept_knife,0.02498806936376005
shape_knife,0.02314960045980108
color_red,0.0021790569465189313
color_plum,-0.9804938093170601
color_olive,-0.9718651917170581
color_green,-0.781499009316267
primary_concept_spoon,-0.7546305438719612
primary_concept_handle_of_spatula,-0.6997968607550509
color_bollywood,-0.6030646089216136
primary_concept_light_reflection_of_spoon,-0.597288995637623
primary_concept_head_of_spatula,-0.5667285995992051
primary_concept_teaspoon,-0.5251274433895898
primary_concept_top_of_spatula,-0.523497303750273
primary_concept_wire,-0.5109341875277815
primary_concept_string,-0.49361672151389135
primary_concept_spatula,-0.4550236062529284
primary_concept_spoon_light_reflection_of_spoon,-0.3963647582508292
primary_concept_pasta_server,-0.30317782190641823
shape_flat,-0.20980484709506633
color_grey,-0.15830348695011398
primary_concept_textures_of_background,-0.12402345844731472
primary_concept_light_gradient_of_background,-0.12402345844731441
primary_concept_textura/line_of_background,-0.123595381794536
primary_concept_bulb,-0.09758939831583069
primary_concept_middle_of_background,-0.07362806192087254
color_yellow,-0.048532382288274556
shape_square,-0.03309078262489559
shape_spoon,-0.01490803024487225
shape_handle,-0.010193560030255872
shape_bowl and neck,-0.004882125914815155
