treatment,score
primary_concept_light_reflections_of_spoon,0.5624491125729439
primary_concept_spoon,0.5210612687261474
primary_concept_fork,0.4404377890272453
primary_concept_handle_of_spoon,0.41807447416423626
color_green,0.3984605743491583
primary_concept_head_of_spoon,0.39644382284672236
primary_concept_head_of_teaspoon,0.38468217601364146
primary_concept_knife,0.3500485184190977
primary_concept_tablespoon,0.3472619408806379
primary_concept_handle_of_fork,0.30110926275862077
color_aquamarine,0.29844797558189895
primary_concept_tail_of_teaspoon,0.2984479755818988
primary_concept_butter_knife,0.2105477711219299
primary_concept_teaspoon,0.20390678472413837
shape_round,0.20105836378205155
primary_concept_light_reflections_of_background,0.17038082863905385
primary_concept_texture_of_background,0.17038082863905346
primary_concept_fish_knife,0.16028906518832947
shape_square,0.15916597487179496
shape_teaspoon,0.14466994030034164
shape_triangular,0.12720388933836468
shape_oval,0.11774606162454448
primary_concept_spatula,0.09476652675497022
color_brown,0.09152158565736518
color_bronze,0.08789932630230807
primary_concept_handle_of_spatula,0.0501528037668969
color_yellow,0.0477762288309489
shape_spatula,0.035184163951921366
primary_concept_middle_of_the_handle_of_spatula,0.03275475010344853
color_golden,0.027334328769229976
shape_rectangle,0.014181318506152896
shape_rectangular,0.012389390030533132
primary_concept_middle_of_background,0.00715663748806461
primary_concept_background,-0.32434464937150603
color_grey,-0.30853550116417916
color_red,-0.28505153492546154
color_silver,-0.2277231339665663
color_gold,-0.1854111115773201
color_lightbronze,-0.1544982425230766
primary_concept_bottom_of_spatula,-0.14586189406972344
shape_cylindrical,-0.11189741572739392
shape_long,-0.07671270853846185
primary_concept_guitar_keychain,-0.06806113311538559
color_blue,-0.05508908482835573
color_black,-0.004262887478185984
