treatment,score
shape_splotches,0.7713175018940043
primary_concept_bottom_of_petri_dish,0.7546723018940047
primary_concept_ant,0.7381064958323913
primary_concept_bottom_right_of_grass,0.7307464518940057
primary_concept_gravel_road,0.7307464518940052
color_maroon,0.7307464518940052
shape_square,0.6277806445624988
shape_leaf_blade,0.592590351894005
shape_round,0.5532703484424195
shape_opening_of_the_can,0.4923804992534246
primary_concept_copyright_of_petri_dish,0.35466325732068543
shape_oval,0.1363396916120302
primary_concept_handle_of_keyboard,0.07535729506849315
color_skin,0.008467889897260605
primary_concept_background_of_photo,-0.44209585226301346
primary_concept_basket,-0.32593729754178113
primary_concept_head_and_torso_of_mantis,-0.24411756141904012
color_transplant,-0.2226177487309949
shape_rectangle,-0.2211244471059945
primary_concept_fingers,-0.22101154190736622
shape_circle,-0.21755190787158996
shape_circus,-0.21593047610599467
shape_long,-0.21283493410651683
color_red,-0.2106061342581449
color_orange,-0.20363524079810347
primary_concept_ground,-0.20285813110599485
color_silver,-0.19658291103065056
primary_concept_bee,-0.19515055791098912
primary_concept_background,-0.1779443893450156
primary_concept_bicycle_bidon,-0.17631471810599508
color_white,-0.17139526577286007
primary_concept_handlebar_of_bicycle,-0.13953618810599483
primary_concept_bell_of_bicycle,-0.1395361881059944
primary_concept_bottom_of_glass_jar,-0.1050108354588889
primary_concept_cups,-0.09866829660317111
primary_concept_backpack,-0.07521241379452828
color_lightgray,-0.07521241379452787
color_yellow,-0.04905235313982456
color_plum,-0.04216378183179101
primary_concept_branches_of_tree,-0.010476149729437112
shape_crescent,-0.008248648732876507
primary_concept_ant_statue,-0.0009399047191774867
