treatment,score
color_silver,0.5458162803470487
primary_concept_fork,0.4237730679867873
primary_concept_knife,0.31946186009874916
primary_concept_knife_handle,0.231883683852041
primary_concept_background_of_photo,0.21793377987820384
primary_concept_handle_of_knife,0.18962362405152777
color_bollywood,0.17826183531418704
shape_rectangular,0.14450750709202415
primary_concept_tail_of_fork,0.14450750709202387
shape_circle,0.1445075070920237
primary_concept_spikes_of_fork,0.14450750709202342
shape_triangle,0.13221993264218163
primary_concept_bottom-left_of_background,0.12215084588268171
primary_concept_head_of_knife,0.12142872217158662
shape_semicircle,0.0899543257914251
color_violet,0.0899543257914246
primary_concept_top_of_fork,0.06526803508397083
shape_long,0.06526803508396978
shape_cylinder,0.06098586244044135
shape_straight,0.05529180500038705
shape_round,0.053046223978994334
shape_trapezoidal,0.0515233295691373
primary_concept_background,0.04170416264424093
primary_concept_head_of_spatula,0.027865388852817252
color_red,0.01900433910302257
shape_oval,0.005547166145871862
primary_concept_spoon,-0.381839356463752
color_olivedrab,-0.3566617225479296
color_olive,-0.35576873420087074
color_brown,-0.3498882359795335
primary_concept_head_of_spoon,-0.29512267352619115
primary_concept_handle_of_spoon,-0.27237794221179973
primary_concept_spatula,-0.24566079460727835
shape_square,-0.2244861468128861
primary_concept_guitar,-0.21441487914424023
primary_concept_shade_of_spatula,-0.20407838301679365
color_yellow,-0.18083872582046137
shape_fork,-0.13741480113674082
color_gray,-0.13741480113673962
primary_concept_side_of_spatula,-0.1353767601540382
color_purple,-0.13537676015403693
shape_rectangle,-0.09815822024550064
primary_concept_top-left_of_spoon,-0.09815822024550017
primary_concept_paper,-0.08469798620530708
color_blue,-0.0731466985007096
color_black,-0.04644894142708372
color_green,-0.045715360771534264
color_white,-0.030067501191939017
color_gold,-0.016873477354125588
color_golden,-0.015282018249974993
