,predicted_class_1,predicted_class_2,gt,classname,modelname,kw,correct,correct_2,total,accuracy,accuracy_2
0,ants,mantis,cds_part_obj_color,bees,squeezenet_imageneta_bias,background_color_color_skin,0,0,4,0.0,0.0
1,mantis,bees,cds_part_obj_color,bees,squeezenet_imageneta_bias,cups,0,8,9,0.0,0.8888888888888888
2,mantis,bees,cds_part_obj_color,bees,squeezenet_imageneta_bias,bell_of_bicycle,1,6,8,0.125,0.75
3,mantis,ants,cds_part_obj_color,bees,squeezenet_imageneta_bias,ant_statue,0,2,8,0.0,0.25
4,mantis,bees,cds_part_obj_color,bees,squeezenet_imageneta_bias,background_of_photo,1,7,8,0.125,0.875
