,predicted_class_1,predicted_class_2,gt,classname,modelname,kw,correct,correct_2,total,accuracy,accuracy_2
0,FISH_SLICE,DINNER_CUTLERY,cds_obj_color_shape,FISH_SLICE,squeezenet_utensil_color_bias,background_color_color_blue,8,9,9,0.8888888888888888,1.0
1,FISH_SLICE,TEA_SPOON,cds_obj_color_shape,FISH_SLICE,squeezenet_utensil_color_bias,scraper,8,9,9,0.8888888888888888,1.0
2,FISH_SLICE,DINNER_CUTLERY,cds_obj_color_shape,FISH_SLICE,squeezenet_utensil_color_bias,background_color_color_aqua,4,4,4,1.0,1.0
3,FISH_SLICE,DINNER_CUTLERY,cds_obj_color_shape,FISH_SLICE,squeezenet_utensil_color_bias,spatial,7,8,8,0.875,1.0
4,FISH_SLICE,DINNER_CUTLERY,cds_obj_color_shape,FISH_SLICE,squeezenet_utensil_color_bias,shape_line,2,2,2,1.0,1.0
