treatment,score
color_beige,0.7499348982100286
primary_concept_camera,0.6987121787447175
primary_concept_middle_of_bicycle,0.6713066893355668
primary_concept_bee,0.6690587874685117
primary_concept_seal,0.6650643401233169
color_clear,0.6555809206999424
primary_concept_top_of_bee,0.6347676444155516
primary_concept_bottom_of_furniture,0.5316755001233175
primary_concept_sign,0.42973882312878603
primary_concept_head_of_bottle,0.4119414893355668
primary_concept_top_of_finger,0.39317954570718344
primary_concept_photo_of_kid,0.3725365293355667
primary_concept_note,0.3725365293355659
primary_concept_water_background,0.3567384859142145
primary_concept_bottle,0.3185783038215479
color_pink,0.20387918257149507
color_blue,0.19344836232822227
primary_concept_rope,0.14017031933556656
primary_concept_ant,0.13523796815387018
primary_concept_background,0.05558991757053838
primary_concept_insect,0.04667403983043228
primary_concept_legs_of_dog,-0.9606555112347965
color_gold,-0.313570580217297
primary_concept_bottom_of_leaf,-0.2758050323505725
primary_concept_toiletpaper_of_toiletpaper,-0.24665371666443328
primary_concept_reflection_of_glass,-0.24339000066443428
primary_concept_glass_of_window,-0.24339000066443392
primary_concept_hand,-0.24339000066443364
primary_concept_grasshopper,-0.2299220044130723
primary_concept_middle_of_notebook,-0.22683731066443444
primary_concept_plastic_box,-0.22683731066443363
primary_concept_top-left_of_tree,-0.22010563735322092
primary_concept_clock,-0.19879886371447109
primary_concept_branding_paper,-0.1938301540857862
primary_concept_bottle_cap,-0.19383015408578597
primary_concept_top_of_box,-0.1853137809429817
primary_concept_mantis,-0.17930300561857865
primary_concept_tail_of_ants,-0.17255553821571723
primary_concept_tree,-0.16521802987668224
primary_concept_head_of_grasshopper,-0.16491710735322052
color_black,-0.15175055021729805
primary_concept_door,-0.1480046198297232
primary_concept_doormat,-0.14800461982972257
color_chocolate,-0.1430158439285058
primary_concept_onesie_of_storage_box,-0.13368206253600717
color_brown,-0.12999150434211007
primary_concept_bottom-right-corner_of_pump,-0.12829207082972155
primary_concept_window,-0.127753650056957
primary_concept_scales_of_animal,-0.12531522582972135
color_grey,-0.12323067162666607
primary_concept_pen,-0.12148128377457218
primary_concept_body_of_ants,-0.11887031987668156
color_dark,-0.10922264850873722
color_yellow,-0.10610050688396439
primary_concept_praying_mantis,-0.10244417625528235
primary_concept_top-left_of_pump,-0.10110489684612944
color_light,-0.1005717512161183
color_silver,-0.09609254242850632
color_red,-0.07806936475867657
primary_concept_ants,-0.075784569876681
color_orange,-0.0736746576531214
color_green,-0.072413327871623
primary_concept_buildings,-0.06654721582972212
primary_concept_middle_of_wheel,-0.06517531125528189
primary_concept_trash_bag,-0.055042301846128766
primary_concept_wall,-0.05029124549220623
primary_concept_outercircle_of_wheel,-0.038454035584448154
primary_concept_pile,-0.034003225829723704
primary_concept_pipe,-0.005238310664434032
primary_concept_text,-0.0052383106644336985
color_white,-0.004388179300057304
