treatment,score
primary_concept_bottom_of_glass_jar,0.7476376721232195
primary_concept_water_bottle,0.7273629832164806
primary_concept_backpack,0.720211836977269
primary_concept_top_of_drinking_fountain,0.6917084655016555
primary_concept_top_of_can,0.6562772866003129
primary_concept_bee,0.6417491129548926
primary_concept_ground,0.6128893461033346
primary_concept_head_of_bee,0.605003826600313
primary_concept_middle_of_flip_flop,0.602782086600314
primary_concept_bicycle_bidon,0.5831326166003149
primary_concept_hive,0.5560258561033331
color_grey,0.438043150834923
color_orange,0.40522214399991585
primary_concept_label,0.3761382163657903
color_transplant,0.37524896907669514
color_lightgray,0.3715596690766962
primary_concept_middle_of_shoe,0.3237872163657887
primary_concept_background,0.2734700655242923
primary_concept_fingers,0.1858864273320331
color_blue,0.11059127682282427
color_yellow,0.11059127682282421
color_red,0.11059127682282388
color_brown,0.09169986761664689
color_darkgoldenrod,0.08958868682282484
primary_concept_cup,0.011470771724496065
color_azure,0.00844857321616227
color_white,0.008141115322711945
color_diagram,0.005917809076695979
color_skin,-0.9012485063833529
primary_concept_string_of_tree,-0.6146389516342091
primary_concept_cups,-0.34285892921860656
primary_concept_side_of_leaf,-0.3404429726996875
primary_concept_house_windows,-0.33564408139968854
primary_concept_head_of_locust,-0.33190550939969027
primary_concept_bell_of_bicycle,-0.31580646839968746
primary_concept_insect,-0.26892247751438686
primary_concept_handle_of_keyboard,-0.2558309129098926
primary_concept_middle_of_insect,-0.2554696294406942
primary_concept_ant,-0.24634064287525229
primary_concept_window_shades,-0.24531070187678009
primary_concept_ant_statue,-0.2429003484983449
primary_concept_top_of_prunes,-0.2410432938983439
primary_concept_locust,-0.23940092387677914
primary_concept_wood,-0.23826515035639242
primary_concept_basket,-0.23667882383456776
primary_concept_petri_dish,-0.22910513387678055
color_plum,-0.22747959916507624
primary_concept_top_left_of_can,-0.2213073544983454
primary_concept_side_of_plant,-0.21555606297340824
primary_concept_sweater,-0.21515324524221235
primary_concept_gravel_road,-0.2151532452422118
primary_concept_legs_of_mantis,-0.20068287339968724
primary_concept_infested_trash_can,-0.18749017194846018
primary_concept_background_of_photo,-0.1845870538966655
primary_concept_wire,-0.18428513254845913
primary_concept_praying_mantis,-0.18211392654846031
primary_concept_tree,-0.18211392654845965
primary_concept_leaf,-0.17652536275555475
primary_concept_bottom_of_petri_dish,-0.16807956454846007
primary_concept_wheel_of_bicycle,-0.16227631354846012
primary_concept_handlebar_of_bicycle,-0.1622763135484588
primary_concept_copyright_of_petri_dish,-0.1445763828032752
primary_concept_mantis,-0.14280065980327458
primary_concept_bottom_right_of_grass,-0.13918895680327503
color_bisque,-0.12292177922330633
color_cornstalk,-0.12210338812330387
color_aquamarine,-0.11120608592330486
color_maroon,-0.11099827092330489
color_gray,-0.11099827092330408
color_green,-0.09718995507717648
color_black,-0.06960464176572118
primary_concept_inside_of_basket,-0.050390077406407774
primary_concept_head_and_torso_of_mantis,-0.023649536803275584
primary_concept_leaves_of_tree,-0.02364953680327514
primary_concept_branches_of_tree,-0.02364953680327392
color_silver,-0.0032598561572864115
