treatment,score
primary_concept_copyright_of_petri_dish,0.8878565195759105
primary_concept_side_of_leaf,0.8858318883517396
primary_concept_bottom_right_of_grass,0.8639306695759095
color_plum,0.7772364871446401
primary_concept_bottom_of_petri_dish,0.7413539314116611
primary_concept_infested_trash_can,0.7031027814116604
primary_concept_petri_dish,0.669730751575116
primary_concept_ant,0.650588894669734
primary_concept_top_left_of_can,0.6458939341670815
primary_concept_wood,0.6436520329001953
primary_concept_handle_of_keyboard,0.6315220573482636
primary_concept_gravel_road,0.6144096346264598
primary_concept_sweater,0.6144096346264596
primary_concept_side_of_plant,0.5192946213095659
primary_concept_cup,0.39952847704323
color_bisque,0.3320622129020718
primary_concept_leaf,0.3269378938541968
color_maroon,0.31697596290207314
color_gray,0.3169759629020723
color_aquamarine,0.2679058129020733
color_skin,0.20714655432525814
color_diagram,0.20611806290207352
color_brown,0.19066239532525964
primary_concept_insect,0.1447959574632574
color_grey,0.09189111714464115
color_azure,0.0575749597666409
primary_concept_inside_of_basket,-0.9673604337047411
color_orange,-0.5018071396508352
primary_concept_hive,-0.4818204645162544
primary_concept_background_of_photo,-0.4759255553662544
primary_concept_fingers,-0.4723094744550439
primary_concept_ground,-0.46210043796625566
primary_concept_string_of_tree,-0.3974946292142481
primary_concept_label,-0.39621185327424663
primary_concept_middle_of_shoe,-0.3900972472742473
primary_concept_middle_of_insect,-0.3617799006517345
primary_concept_water_bottle,-0.3095660271383368
primary_concept_backpack,-0.3095372821607927
primary_concept_locust,-0.30699388962488605
primary_concept_bottom_of_glass_jar,-0.30606599742488433
primary_concept_top_of_prunes,-0.3033509438329186
primary_concept_basket,-0.2957346856768706
primary_concept_window_shades,-0.28958183842488494
primary_concept_ant_statue,-0.2894928058329198
primary_concept_top_of_drinking_fountain,-0.2877106488329198
color_green,-0.26992242032159675
color_red,-0.24800993420059878
color_blue,-0.2480099342005987
color_yellow,-0.24800993420059816
color_darkgoldenrod,-0.24687592291159835
primary_concept_praying_mantis,-0.2357255935283391
primary_concept_tree,-0.2357255935283387
primary_concept_wire,-0.21795865858833985
primary_concept_background,-0.1702411324991095
color_transplant,-0.1597061374104272
color_lightgray,-0.15969130778142693
primary_concept_handlebar_of_bicycle,-0.15285455858833874
primary_concept_wheel_of_bicycle,-0.15285455858833835
color_cornstalk,-0.15257050259792654
primary_concept_cups,-0.10808508740425998
primary_concept_house_windows,-0.10789283658825868
primary_concept_head_of_locust,-0.1075379528482589
primary_concept_top_of_can,-0.10750678354825924
primary_concept_bee,-0.1058284945732556
primary_concept_legs_of_mantis,-0.10216886204825995
primary_concept_middle_of_flip_flop,-0.1004954546482591
color_black,-0.09797464579197945
primary_concept_head_of_bee,-0.08956936764826093
primary_concept_mantis,-0.08934617806409006
primary_concept_branches_of_tree,-0.08349903082408996
primary_concept_head_and_torso_of_mantis,-0.08349903082408916
primary_concept_leaves_of_tree,-0.08349903082408877
primary_concept_bicycle_bidon,-0.061800331648262236
color_silver,-0.05648569955668292
color_white,-0.05606457539668258
primary_concept_bell_of_bicycle,-0.025021801648259734
