treatment,score
primary_concept_border_of_spoon,0.23105118305750083
primary_concept_head_of_fork,0.22679790134963612
primary_concept_handle_of_fork,0.2267979013496358
primary_concept_bottom_of_background,0.16981326315862144
color_olive,0.1405556751122246
color_khaki,0.1321105258280934
primary_concept_tablespoon,0.12130018359963599
primary_concept_middle_of_spatula,0.10550401949843494
color_green,0.06977222502131615
color_grey,0.06849240607480037
primary_concept_label,0.06003241667425245
primary_concept_top_of_spoon,0.05728852445217503
color_steel,0.05427049787480015
color_silver,0.05371090007479991
primary_concept_background,0.04680240388778889
primary_concept_top_of_knife,0.010872114003928846
primary_concept_spoon,0.007545292779582297
color_bollywood,0.005636332786247075
primary_concept_butter_knife,-0.11121356077395925
primary_concept_top_of_spatula,-0.11025337965036375
primary_concept_middle_of_knife,-0.10966105065036358
primary_concept_knife,-0.10559882516721746
primary_concept_bottom_of_fork,-0.10527141765036412
primary_concept_head_of_spoon,-0.07854266091597822
primary_concept_middle_of_background,-0.06285404893968202
primary_concept_handle_of_spoon,-0.061818611818903274
primary_concept_bottom_of_spatula,-0.06093589863566519
color_red,-0.057875354487774915
color_golden,-0.05541231145603837
color_blue,-0.055283431171906885
primary_concept_fork,-0.05525407883871096
primary_concept_spatula,-0.05047825975644362
primary_concept_background_of_photo,-0.046825716019220726
color_darkviolet,-0.0461086935093315
primary_concept_copyright_of_spoon,-0.042686285416880916
primary_concept_backgroud,-0.04156611601922092
color_yellow,-0.03866864594944129
color_cornstalk,-0.032584862213466695
color_brown,-0.031590452713752645
primary_concept_tail_of_spatula,-0.03128034922990114
color_darkgoldenrod,-0.02864487771375275
primary_concept_left_of_background,-0.025941089325748116
color_aquamarine,-0.025740824042199933
color_white,-0.02562665275520016
primary_concept_head_of_knife,-0.024323475628879113
primary_concept_bottom_of_knife,-0.024323475628878446
primary_concept_shadow,-0.019448716019220755
color_cyan,-0.019431019209331685
color_black,-0.018147542245709178
color_goldenrod,-0.017808766951670482
primary_concept_head_of_spatula,-0.01671907678774115
primary_concept_background_of_knife,-0.010808562841378891
color_beige,-0.006455403925199832
