treatment,score
primary_concept_bottom_of_fork,0.5760707941920246
color_steel,0.439025321846367
primary_concept_bottom_of_background,0.3456546735263427
primary_concept_butter_knife,0.27360855127292383
color_cyan,0.25421822486839396
color_beige,0.23385397554636772
primary_concept_handle_of_spoon,0.21819386846168737
color_khaki,0.18827185542612157
primary_concept_middle_of_spatula,0.1813948272187571
primary_concept_tablespoon,0.15358648719202506
color_aquamarine,0.1440739455463672
primary_concept_head_of_spoon,0.10604713762234423
primary_concept_knife,0.0819999239673066
primary_concept_spatula,0.06390202589633762
primary_concept_spoon,0.06242009615074033
color_grey,0.06216146554636645
primary_concept_middle_of_knife,0.04786343919202557
primary_concept_copyright_of_spoon,0.04237853963550833
primary_concept_top_of_spatula,0.03519167019202492
primary_concept_background,0.004467995157425325
primary_concept_top_of_spoon,-0.25682623638775015
color_white,-0.18674087281863344
primary_concept_border_of_spoon,-0.18454379206977206
color_silver,-0.1403735644536329
color_golden,-0.13146545984366345
primary_concept_tail_of_spatula,-0.13000880090063555
primary_concept_middle_of_background,-0.1273589051023296
primary_concept_top_of_knife,-0.12681714108648207
primary_concept_fork,-0.1250061657697309
primary_concept_shadow,-0.11668612881954554
primary_concept_label,-0.11668382030242519
primary_concept_head_of_knife,-0.1154775206627973
primary_concept_bottom_of_knife,-0.11547752066279726
primary_concept_backgroud,-0.11292703122773384
color_black,-0.11259555689920075
color_red,-0.10277769560409417
color_blue,-0.08824476457387823
primary_concept_bottom_of_spatula,-0.08471140604891876
color_goldenrod,-0.08454845372504217
color_olive,-0.07397428130409298
primary_concept_background_of_photo,-0.07027179422773326
color_cornstalk,-0.06602553764515535
color_bollywood,-0.06574467577378156
color_darkgoldenrod,-0.06480582804378164
primary_concept_head_of_spatula,-0.05471260590754296
color_brown,-0.04391617629378171
primary_concept_left_of_background,-0.04246006530242501
primary_concept_background_of_knife,-0.0281434284736565
color_green,-0.01753177266698544
primary_concept_handle_of_fork,-0.00859244090797516
primary_concept_head_of_fork,-0.008592440907974938
color_darkviolet,-0.008479195131605638
color_yellow,-0.002329875415093191
