treatment,score
color_plum,0.8038986137034163
color_yellow,0.8000589537034171
color_olive,0.7952295537034161
primary_concept_spoon_light_reflection_of_spoon,0.6839668427911247
primary_concept_wire,0.6599426455400574
primary_concept_spoon,0.6591336416787661
primary_concept_teaspoon,0.6517701553717266
primary_concept_light_reflection_of_spoon,0.6494275849573452
primary_concept_string,0.615706815540058
color_green,0.30894114450141685
primary_concept_textures_of_background,0.23491074899829562
primary_concept_light_gradient_of_background,0.23491074899829373
primary_concept_textura/line_of_background,0.23353936899829564
primary_concept_background,0.015621947483400345
primary_concept_middle_of_background,-0.7399798633241056
primary_concept_edge_of_knife,-0.429941783588322
primary_concept_middle_of_fork,-0.42724963958831497
primary_concept_spatula,-0.32982898575108216
primary_concept_pasta_server,-0.32958202821197036
primary_concept_head_of_spatula,-0.32552348204784465
primary_concept_handle_of_spatula,-0.32484237316142756
primary_concept_knife,-0.28871509475626483
primary_concept_fork,-0.2657684714393379
primary_concept_top_of_spatula,-0.24200439479962532
primary_concept_top-left_of_knife,-0.23921699220887624
color_grey,-0.2361251982646672
primary_concept_top_of_fork,-0.23470559120887424
color_steel,-0.22496953792411856
color_azure,-0.22356085792411895
primary_concept_bulb,-0.19809455375135837
color_bollywood,-0.18870530861898283
color_gray,-0.1866020763383497
color_white,-0.18438418393834982
color_gold,-0.18001988103128141
color_purple,-0.14844088370586273
color_silver,-0.14505348535849494
color_red,-0.14034865437114702
color_black,-0.13969607409194407
color_blue,-0.12708929009805592
color_aqua,-0.12522683009805763
