,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,squeezenet_imageneta_bias,ants,1647,1757,"primary_concept_wood,primary_concept_ant,color_bisque,color_black","primary_concept_water_bottle,color_transplant",0.6211106260201776,-0.3298721209714895,0.0,0.9509827469916672,0.0
1,squeezenet_imageneta_bias,ants,1543,1577,"primary_concept_fingers,primary_concept_wire,primary_concept_window_shades,primary_concept_ant_statue,color_skin,color_black,color_white,color_silver","primary_concept_can,color_blue,color_yellow,color_red",-0.8117577468387638,-0.04924588103466301,0.0,0.7625118658041008,0.0
2,squeezenet_imageneta_bias,ants,1664,1759,"primary_concept_insect,color_brown","primary_concept_cup,primary_concept_background,color_diagram,color_plum",0.0,-0.135006369035489,0.0,0.135006369035489,0.0
3,squeezenet_imageneta_bias,ants,1536,1759,"primary_concept_basket,color_cornstalk,color_plum","primary_concept_cup,primary_concept_background,color_diagram,color_plum",-0.4408490618591036,-0.135006369035489,0.0,0.30584269282361465,0.17
4,squeezenet_imageneta_bias,ants,1649,1763,"primary_concept_leaf,color_orange","primary_concept_bee,color_darkgoldenrod,color_blue",0.0,-0.3035617995688723,0.0,0.3035617995688723,0.0
5,squeezenet_imageneta_bias,ants,1536,1664,"primary_concept_basket,color_cornstalk,color_plum","primary_concept_insect,color_brown",-0.4408490618591036,0.0,0.0,0.4408490618591036,0.0
6,squeezenet_imageneta_bias,ants,1643,1766,"primary_concept_drinking_fountain,primary_concept_ground,color_silver,color_brown","primary_concept_insect,color_azure",-0.5166473649880893,0.0,0.0,0.5166473649880893,0.0
7,squeezenet_imageneta_bias,ants,1503,1759,"primary_concept_locust,color_white,color_blue","primary_concept_cup,primary_concept_background,color_diagram,color_plum",-0.2843721676610869,-0.135006369035489,0.0,0.14936579862559793,0.0
8,squeezenet_imageneta_bias,ants,1503,1536,"primary_concept_locust,color_white,color_blue","primary_concept_basket,color_cornstalk,color_plum",-0.2843721676610869,-0.4408490618591036,0.0,0.1564768941980167,0.0
9,squeezenet_imageneta_bias,ants,1688,1759,"primary_concept_gravel_road,primary_concept_sweater,primary_concept_can,primary_concept_grass,color_gray,color_maroon,color_silver,color_green","primary_concept_cup,primary_concept_background,color_diagram,color_plum",1.238018428821232,-0.135006369035489,0.0,1.373024797856721,0.0
