primary_concept,nde,mediator,nie,total,mediation_proportion
color_green,-0.32688194984714525,color_silver,-0.1783575954095672,-0.5052395452567124,0.35301590519590786
primary_concept_bulb,0.16738212178465076,primary_concept_background,-0.16805394311798563,-0.0006718213333348766,250.14677977517772
primary_concept_edge_of_knife,0.21285302799073225,primary_concept_background,-0.09848491716039288,0.11436811083033936,-0.8611221820957716
primary_concept_fork,0.31371961674748816,primary_concept_background,-0.2128037968237489,0.10091581992373927,-2.108725836886247
primary_concept_handle_of_spatula,-0.5117692306518324,primary_concept_background,-0.2759264066058808,-0.7876956372577133,0.35029571519082175
primary_concept_head_of_spatula,-0.40851168735525134,primary_concept_background,-0.23315592108261016,-0.6416676084378615,0.36335934371103407
primary_concept_knife,0.3247174845114358,primary_concept_background,-0.22895979319254797,0.09575769131888781,-2.3910329294602217
primary_concept_light_gradient_of_background,0.10996905541506821,primary_concept_background,-0.21347392774446783,-0.10350487232939962,2.0624529352115584
primary_concept_light_reflection_of_spoon,-0.3699013880620365,primary_concept_background,-0.20211893158784683,-0.5720203196498833,0.35334222342233895
primary_concept_middle_of_background,0.09842339067631817,primary_concept_background,-0.21347392774446844,-0.11505053706815027,1.8554796282090973
primary_concept_middle_of_fork,0.21946688219865482,primary_concept_background,-0.09848491716039301,0.12098196503826181,-0.8140462682123416
primary_concept_pasta_server,-0.2869355956377436,primary_concept_background,-0.16805394311798535,-0.454989538755729,0.3693578177150327
primary_concept_spatula,-0.43290014998028065,primary_concept_background,-0.26616500862231346,-0.6990651586025941,0.38074420581104007
primary_concept_spoon,-0.4853760798898713,primary_concept_background,-0.24678191647055503,-0.7321579963604263,0.3370610137392659
primary_concept_spoon_light_reflection_of_spoon,-0.3251730647405322,primary_concept_background,-0.172595941580633,-0.49776900632116516,0.3467390283220496
primary_concept_string,-0.304167523776115,primary_concept_background,-0.17940893927460572,-0.4835764630507207,0.3710042836716561
primary_concept_teaspoon,-0.31600369884888124,primary_concept_background,-0.19585983614541694,-0.5118635349942982,0.3826407289349078
primary_concept_textura/line_of_background,0.11039713206784485,primary_concept_background,-0.21347392774446758,-0.10307679567662273,2.0710182766467424
primary_concept_textures_of_background,0.10996905541506288,primary_concept_background,-0.21347392774446844,-0.10350487232940556,2.0624529352114456
primary_concept_top-left_of_knife,0.16207874378724732,primary_concept_background,-0.1725959415806329,-0.010517197793385585,16.410829668828796
primary_concept_top_of_fork,0.16173176156503088,primary_concept_background,-0.1725959415806334,-0.01086418001560252,15.886697508027378
primary_concept_top_of_spatula,-0.3271166508395592,primary_concept_background,-0.16805394311798497,-0.49517059395754415,0.3393859513644582
primary_concept_wire,-0.3214849897900046,primary_concept_background,-0.17940893927460558,-0.5008939290646102,0.3581775079798655
color_aqua,0.13094813015370316,primary_concept_background,0.020370174923392066,0.15131830507709523,0.13461804844439446
color_azure,0.26463111918195803,color_silver,-0.0037386571264546985,0.2608924620555033,-0.014330261200338252
color_black,0.677330127975087,color_silver,-0.027320174567216717,0.6500099534078703,-0.04203039418701604
color_blue,0.1433777366778856,color_silver,-0.14397677567154923,-0.0005990389936636475,240.3462499010378
color_bollywood,-0.13694406090724873,color_silver,-0.007451707012316904,-0.14439576791956563,0.05160613167324828
color_gold,0.21414968160119777,color_silver,-0.15620544811716838,0.057944233484029384,-2.6957893603031575
color_gray,0.15088864389306328,color_silver,-0.11540566562253425,0.03548297827052903,-3.252423309640452
color_grey,0.1321659006396227,color_silver,-0.11026955565667856,0.021896344982944127,-5.035980011393299
color_olive,-0.12871121502745633,color_silver,-0.007451707012316917,-0.13616292203977326,0.05472640349287062
color_plum,-0.13452354771634553,color_silver,-0.0074517070123169315,-0.14197525472866246,0.05248595627849615
color_purple,0.5810907430244732,color_silver,-0.04926433959018286,0.5318264034342903,-0.09263236889341411
color_red,0.14841222263804676,color_silver,-0.10157420892012109,0.046838013717925675,-2.1686275923619487
color_steel,0.3227841352306866,color_silver,-0.03961358807623904,0.28317054715444756,-0.13989303786821058
color_white,0.350229724766191,color_silver,-0.11285858411800836,0.23737114064818265,-0.4754520023362091
color_yellow,-0.11923075536287352,color_silver,-0.02290767780571624,-0.14213843316858976,0.16116455834676008
