primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_background_of_fork,-0.12383388168204348,primary_concept_background,0.12845463590207093,0.004620754220027445,27.799495447154072
primary_concept_background_of_knife,-0.19186134551766956,primary_concept_background,0.05658229251677473,-0.13527905300089482,-0.4182635172379604
primary_concept_bottom-right-corner_of_spatial,-0.3177850538169658,primary_concept_background,0.11823856692813213,-0.1995464868888337,-0.5925364498849945
primary_concept_bottom_of_knife,-0.37661794910148116,primary_concept_background,0.10903658048407688,-0.2675813686174043,-0.40748943413911826
primary_concept_top_of_fork,-0.36140201118800974,color_silver,0.038030176019090506,-0.3233718351689192,-0.11760509692881801
primary_concept_top_of_scraper,-0.3098109051389606,color_silver,0.012990816017071118,-0.29682008912188945,-0.04376663336872871
color_beige,0.14353712388480835,color_silver,-0.024694919492916006,0.11884220439189234,-0.20779587200757732
color_black,-0.07036059807097599,color_silver,-0.07592073797135553,-0.1462813360423315,0.519004953231937
color_blue,-0.05518783276148794,color_silver,-0.053436704747769494,-0.10862453750925744,0.4919395375397147
color_bronze,0.12133577983272423,color_silver,-0.08001153915704809,0.04132424067567614,-1.9361889740455336
color_brown,0.15340178926870723,color_silver,-0.0817136163733232,0.07168817289538404,-1.1398479424572514
color_gold,0.17993437357596703,color_silver,-0.08001153915704796,0.09992283441891907,-0.80073328206049
color_golden,0.12361573827866923,color_silver,-0.0800115391570479,0.043604199121621334,-1.8349503205844646
color_gray,0.12813634280569747,color_silver,-0.08001153915704819,0.04812480364864928,-1.6625842204198555
color_grey,0.4710927656193266,color_silver,-0.09884246574388507,0.37225029987544156,-0.26552689353630793
color_lightbronze,-0.09477645719627102,color_silver,-0.02469491949291598,-0.119471376689187,0.20670155628290374
color_maroon,-0.13717877814221868,color_silver,-0.024694919492915864,-0.16187369763513454,0.15255671460955034
color_olive,0.4131208706888098,color_silver,-0.04957654613285941,0.3635443245559504,-0.13637001813579255
color_palegoldenrod,0.038751650196917425,color_silver,-0.07597368029181353,-0.03722203009489611,2.0410944835120923
color_red,-0.1342611872715464,color_silver,-0.07406809999244986,-0.20832928726399624,0.35553378483261583
color_silver,-0.08010627445789431,color_green,0.22630019785595612,0.1461939233980618,1.547945308504911
color_white,-0.06570939693079166,color_silver,-0.08001153915704738,-0.14572093608783904,0.5490737385108292
color_yellow,0.47771619498231704,color_silver,-0.04518715305105005,0.432529041931267,-0.10447195140767153
primary_concept_texture/line_of_background,-0.07739781330096766,color_silver,-0.07309696169903122,-0.1504947749999989,0.4857109603906964
primary_concept_texture_of_spatula,-0.19332834210667643,color_silver,0.02296181097665504,-0.1703665311300214,-0.13477888423478496
primary_concept_textures_of_spatula,-0.07220233658238384,color_silver,-0.030044490149215404,-0.10224682673159924,0.2938427637278468
color_aqua,-0.03536001330096768,color_silver,-0.07309696169903133,-0.10845697499999901,0.6739719755140875
color_darkgray,0.022925672882554492,color_silver,-0.019304697214682764,0.0036209756678717286,-5.33135237167427
