primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_background_of_fork,-0.09385710053987084,primary_concept_background,0.13440171049167626,0.04054460995180542,3.3149094454586425
primary_concept_spatula,-0.5143796593496858,color_silver,0.014781650247760882,-0.49959800910192487,-0.029587087975655287
primary_concept_spoon,-0.566205976938671,color_silver,0.0027348226132818624,-0.5634711543253892,-0.0048535272698317705
primary_concept_tail_of_spoon,-0.4979610875843876,color_silver,0.017081152526736927,-0.4808799350576507,-0.035520618103329966
primary_concept_teaspoon,-0.5480313705508698,color_silver,-0.014013671633664153,-0.562045042184534,0.024933360463774184
primary_concept_top_of_background,0.16380159927624824,color_silver,-0.006499833724284156,0.1573017655519641,-0.04132079319946958
primary_concept_top_of_spatula,-0.5586893366148009,color_silver,0.02250659954102421,-0.5361827370737767,-0.04197561388092095
color_black,0.07064829988413174,color_silver,0.024752181769445603,0.09540048165357734,0.25945552203108235
color_blue,0.2805750388187299,color_silver,0.059939304650375703,0.34051434346910564,0.1760257851100299
color_bollywood,-0.46870124049500905,color_silver,0.033761229066432,-0.4349400114285771,-0.07762272538583415
color_darkgoldenrod,-0.03700366570249986,color_silver,0.035136802945664354,-0.0018668627568355078,-18.821310145596478
color_gold,-0.2771783170499915,color_silver,0.042018532786806416,-0.2351597842631851,-0.17868077621546166
color_green,-0.06907064661332415,color_silver,-0.07541527203515405,-0.1444859186484782,0.521955860755074
color_grey,0.11698461877043831,color_silver,0.03269669981452972,0.14968131858496803,0.21844208832225862
color_olive,0.022541351667638623,color_silver,0.003184516601491802,0.025725868269130425,0.12378655476958345
color_red,-0.5133570339633469,color_silver,0.03769378866092748,-0.4756632453024194,-0.07924469471456082
color_white,-0.0337315928602334,color_silver,0.03513680294566347,0.0014052100854300698,25.0046618010927
color_yellow,0.03951538107589768,color_silver,0.030399855307660744,0.06991523638355843,0.43481016270739103
primary_concept_tail_of_knife,-0.18387980052257552,color_silver,-0.006499833724284006,-0.19037963424685952,0.03414143403519658
color_cornstalk,-0.05994259038780472,color_silver,0.037353108792793466,-0.022589481595011257,-1.6535620189284317
color_goldenrod,0.14189231746840186,color_silver,0.02761742484201913,0.16950974231042099,0.16292529541720202
