primary_concept,nde,mediator,nie,total,mediation_proportion
primary_concept_backgroud,0.15128029043122695,color_silver,-0.014924842743429572,0.1363554476877974,-0.10945541961478385
primary_concept_background_of_knife,0.09502380753053445,primary_concept_background,-0.0741310163350462,0.02089279119548826,-3.548162408814701
primary_concept_background_of_photo,0.1552604396549156,primary_concept_background,-0.10099283147309729,0.054267608181818305,-1.8610149748028455
primary_concept_tail_of_spatula,0.1570427063802114,color_silver,-0.028594814459014857,0.12844789192119654,-0.22261801288695282
primary_concept_top_of_knife,0.1020740140591008,color_silver,-0.0199556902042122,0.0821183238548886,-0.2430114165442043
primary_concept_top_of_spatula,0.26597947099659824,color_silver,0.007702212236171404,0.27368168323276965,0.02814295843693923
primary_concept_top_of_spoon,0.2137080658766838,color_silver,0.004089030071596973,0.21779709594828078,0.018774493084003172
color_aquamarine,-0.003651660317927047,color_silver,-0.039956892301898944,-0.04360855261982599,0.9162627489666586
color_black,0.11669117757390479,color_silver,-0.027819662967366716,0.08887151460653808,-0.3130323939063382
color_blue,0.23549532325954206,color_silver,-0.0496547436570999,0.18584057960244216,-0.26718999565823237
color_bollywood,0.10207401405910083,color_silver,-0.01995569020421267,0.08211832385488815,-0.24301141654421132
color_brown,0.1124861640591012,color_silver,-0.019955690204212208,0.092530473854889,-0.21566614081656751
color_cornstalk,0.12810873358291064,color_silver,-0.019955690204212506,0.10815304337869813,-0.18451344114596582
color_darkgoldenrod,0.1246197935829106,color_silver,-0.01995569020421235,0.10466410337869825,-0.1906641299167125
color_darkviolet,0.03917341628354383,color_silver,-0.01840626759501203,0.0207671486885318,-0.8863165507731201
color_golden,0.09898454170393382,color_silver,-0.03611043718057187,0.06287410452336195,-0.5743292481748893
color_goldenrod,0.17000858494579396,color_silver,-0.02993353530631894,0.14007504963947504,-0.21369641048396434
color_red,0.13304108826434746,color_silver,-0.004036286183362823,0.12900480208098464,-0.03128787547636394
color_silver,0.1328358456577035,color_green,-0.08550001260730182,0.04733583305040169,-1.8062429051637081
color_white,0.15404815831064456,color_silver,-0.039956892301898014,0.11409126600874654,-0.350218677552713
color_yellow,0.14402233327051658,color_silver,-0.022158802890695682,0.1218635303798209,-0.18183293083362786
primary_concept_border_of_spoon,0.08176674073761071,primary_concept_background,-0.02332272692450678,0.058444013813103934,-0.39906100561624175
primary_concept_bottom_of_background,-0.20990717046946422,primary_concept_background,-0.07413101633504578,-0.28403818680451,0.26098961259060083
primary_concept_bottom_of_fork,-0.1857306386834688,primary_concept_background,-0.028829481892793236,-0.21456012057626206,0.13436551869640773
primary_concept_tablespoon,-0.08215883925154216,color_silver,0.00589217248431134,-0.07626666676723082,-0.07725750624836544
color_beige,-0.12707299324754812,color_silver,-0.034444164466737634,-0.16151715771428576,0.21325390413114692
color_cyan,-0.11791586943074195,color_silver,-0.018406267595011964,-0.1363221370257539,0.13502038624537305
color_grey,-0.058148591252369534,color_silver,-0.039551462529648314,-0.09770005378201785,0.4048253915795484
color_khaki,-0.2191917643322367,color_silver,-0.05902387243499423,-0.27821563676723093,0.21215152793290531
color_olive,-0.01141510416422397,color_silver,-0.004036286183362831,-0.015451390347586802,0.26122478900374285
color_steel,-0.2638201915332661,color_silver,-0.03444416446673724,-0.29826435600000334,0.11548200035922782
