treatment,score
color_khaki,0.18968376545224674
color_grey,0.16025447893416517
primary_concept_tablespoon,0.15315561368817168
color_olive,0.1374668658421414
color_bollywood,0.11954518087937156
primary_concept_fork,0.09743910139650504
color_goldenrod,0.08155936487937132
primary_concept_label,0.06746664958738353
color_green,0.06668341575123249
color_black,0.029034559419648415
color_steel,0.020030274381835717
color_silver,0.019470676581836058
primary_concept_spoon,0.019334247026649598
primary_concept_background,0.01586489907576165
color_cyan,0.0009829524522474986
color_darkgoldenrod,-0.20099968141816388
color_white,-0.0935336627460407
color_golden,-0.088284039011041
primary_concept_butter_knife,-0.07937201583682824
color_beige,-0.07429690301104049
color_cornstalk,-0.06172243415728568
color_red,-0.06096416375785785
primary_concept_knife,-0.0604111329802913
primary_concept_photo,-0.04417241280044184
color_aquamarine,-0.043653373569540646
color_blue,-0.04340805629213965
color_yellow,-0.04221003485366791
primary_concept_backgroud,-0.038912812800442245
color_brown,-0.027405815547753343
color_darkviolet,-0.025694721847752865
primary_concept_spatula,-0.02191008822229118
primary_concept_shadow,-0.01679541280044146
