,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,squeezenet_utensil_both_bias,DINNER_CUTLERY,1842,1972,"primary_concept_knife,primary_concept_background,color_silver,color_black","primary_concept_fork,color_azure",1.060346906009687,0.1610300713747484,0.0,0.8993168346349387,0.0
1,squeezenet_utensil_both_bias,DINNER_CUTLERY,1989,2005,"primary_concept_knife,color_blue","primary_concept_spoon,primary_concept_background,color_silver,color_plum",0.2643288667737051,-1.1805414472967697,0.0,1.4448703140704748,0.0
2,squeezenet_utensil_both_bias,DINNER_CUTLERY,1913,1930,"primary_concept_spoon,primary_concept_background,primary_concept_wire,primary_concept_bulb,color_silver,color_green,color_black,color_yellow","primary_concept_spoon,primary_concept_string,primary_concept_background,color_silver,color_black,color_green",-1.1578266846741878,-0.9943874380561926,-0.5007707165423012,0.16343924661799525,0.56
3,squeezenet_utensil_both_bias,DINNER_CUTLERY,1933,1974,"primary_concept_spoon,primary_concept_background,color_gold,color_green","primary_concept_background,primary_concept_spoon,color_yellow,color_silver",-0.897206998395873,-0.24858002026798431,-0.41019745751589537,0.6486269781278887,0.33
4,squeezenet_utensil_both_bias,DINNER_CUTLERY,1869,1989,"primary_concept_background,primary_concept_knife,color_green,color_white,color_steel","primary_concept_knife,color_blue",-0.1941730386183258,0.2643288667737051,0.02498806936376,0.4585019053920309,0.17
5,squeezenet_utensil_both_bias,DINNER_CUTLERY,1835,2038,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_background,color_silver,color_green",-0.9815466472959768,-0.9815466472959768,-0.9815466472959768,0.0,1.0
6,squeezenet_utensil_both_bias,DINNER_CUTLERY,1869,2005,"primary_concept_background,primary_concept_knife,color_green,color_white,color_steel","primary_concept_spoon,primary_concept_background,color_silver,color_plum",-0.1941730386183258,-1.1805414472967697,0.3444330863560658,0.9863684086784439,0.12
7,squeezenet_utensil_both_bias,DINNER_CUTLERY,1989,2029,"primary_concept_knife,color_blue","primary_concept_fork,primary_concept_background,color_blue,color_green",0.2643288667737051,-0.11687575377498594,0.2393407974099451,0.38120462054869103,0.2
8,squeezenet_utensil_both_bias,DINNER_CUTLERY,2005,2029,"primary_concept_spoon,primary_concept_background,color_silver,color_plum","primary_concept_fork,primary_concept_background,color_blue,color_green",-1.1805414472967697,-0.11687575377498594,0.3444330863560658,1.0636656935217839,0.14
9,squeezenet_utensil_both_bias,DINNER_CUTLERY,2060,2061,"primary_concept_pasta_server,primary_concept_background,color_red,color_green","primary_concept_spatula,primary_concept_background,color_red,color_green",-0.7380646879201005,-0.8899104722666108,-0.43488686601368237,0.1518457843465103,0.6
